step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
167,109,109,0,2084.8583,0.0,0,1853.3821,0,0.0,0.0,0,0,52130.8534,46137.1089,6538.7446,423.2762,0.032433
168,109,109,0,2101.8327,0.0,0,1868.7895,0,0.0,0.0,0,0,52692.1113,46638.1351,6598.9762,427.8728,0.031723
169,109,109,0,2118.5631,0.0,0,1884.1264,0,0.0,0.0,0,0,53253.5296,47139.4675,6659.062,432.4722,0.031079
170,110,110,1,2137.3073,0.0,0,1902.8731,0,0.0,0.0,0,0,53826.8754,47649.5066,6727.3689,433.1773,0.031769
171,110,110,0,2154.2876,0.0,0,1917.6592,0,0.0,0.0,0,0,54390.5447,48154.1806,6786.3642,437.7653,0.031004
172,111,111,1,2173.1081,0.0,0,1936.059,0,0.0,0.0,0,0,54966.1379,48667.1141,6854.0238,438.4425,0.031629
173,111,111,0,2190.0923,0.0,0,1950.6139,0,0.0,0.0,0,0,55531.9845,49174.3646,6912.6199,443.0123,0.030839
174,111,111,0,2206.6461,0.0,0,1965.3275,0,0.0,0.0,0,0,56097.6644,49681.1111,6971.5533,447.5776,0.030181
175,112,112,1,2225.1352,0.0,0,1983.5815,0,0.0,0.0,0,0,56674.8825,50195.9093,7038.9732,448.1778,0.030867
176,114,114,2,2246.2953,0.0,0,2004.9965,0,0.0,0.0,0,0,57265.9952,50721.8285,7114.1667,444.9283,0.032603
177,114,114,0,2263.9355,0.0,0,2018.9029,0,0.0,0.0,0,0,57837.8138,51236.1766,7171.6372,449.4401,0.031564
178,114,114,0,2280.9017,0.0,0,2033.3036,0,0.0,0.0,0,0,58409.6794,51749.4948,7230.1845,453.9429,0.030755
179,114,114,0,2297.4605,0.0,0,2047.916,0,0.0,0.0,0,0,58981.2021,52262.026,7289.1761,458.4388,0.03007
180,114,114,0,2313.7186,0.0,0,2062.5821,0,0.0,0.0,0,0,59552.102,52773.8472,7348.2547,462.9285,0.029467
181,116,116,2,2334.1985,0.0,0,2084.2553,0,0.0,0.0,0,0,60146.136,53301.9871,7424.1489,459.4999,0.031378
182,116,116,0,2351.3485,0.0,0,2098.1913,0,0.0,0.0,0,0,60720.315,53818.5188,7481.7961,463.9527,0.030465
183,116,116,0,2367.9061,0.0,0,2112.492,0,0.0,0.0,0,0,61294.0714,54333.8553,7540.2162,468.3953,0.029746
184,116,116,0,2384.097,0.0,0,2126.9295,0,0.0,0.0,0,0,61867.0665,54848.1691,7598.8974,472.829,0.029133
185,116,116,0,2400.0092,0.0,0,2141.3767,0,0.0,0.0,0,0,62439.0525,55361.5007,7657.5518,477.2543,0.028589
186,116,116,0,2415.6839,0.0,0,2155.7604,0,0.0,0.0,0,0,63009.8266,55873.8161,7716.0105,481.6708,0.028098
187,117,117,1,2433.3782,0.0,0,2173.5602,0,0.0,0.0,0,0,63591.2025,56393.5619,7782.6406,481.9963,0.028876
188,117,117,0,2449.3148,0.0,0,2187.4053,0,0.0,0.0,0,0,64161.6213,56906.7103,7839.911,486.3821,0.028253
189,117,117,0,2464.8621,0.0,0,2201.3474,0,0.0,0.0,0,0,64730.7366,57418.4064,7897.3302,490.7556,0.027736
