step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
127,81,81,1,1672.3263,177.9642,0,1536.8347,0,0.0,0.0,5445.5735,95,54031.8941,45405.3729,3585.9477,560.5602,0.038779
128,81,81,0,1691.4404,177.9642,0,1551.5521,0,0.0,0.0,5445.5735,95,54717.7792,46056.9175,3620.2882,568.6039,0.036829
129,82,82,1,1712.145,177.9642,0,1570.6754,0,0.0,0.0,5445.5735,95,55420.0373,46719.5546,3664.9092,569.7507,0.036934
130,83,83,1,1733.1799,177.9642,0,1589.9782,0,0.0,0.0,5445.5735,95,56128.8642,47388.3416,3709.9491,570.9439,0.036968
131,83,83,0,1752.2465,177.9642,0,1605.8855,0,0.0,0.0,5445.5735,95,56832.4,48054.7603,3747.0662,578.973,0.035361
132,83,83,0,1770.8656,177.9642,0,1622.2719,0,0.0,0.0,5445.5735,95,57540.1118,48724.2371,3785.3012,587.039,0.03404
133,83,83,0,1789.2142,177.9642,0,1638.9075,0,0.0,0.0,5445.5735,95,58251.6509,49396.9598,3824.1175,595.1441,0.032899
134,83,83,0,1807.367,177.9642,0,1655.6565,0,0.0,0.0,5445.5735,95,58966.749,50072.9771,3863.1984,603.2889,0.031889
135,84,84,1,1827.596,177.9642,0,1676.0336,0,0.0,0.0,5445.5735,95,59697.1696,50760.8511,3910.745,604.2958,0.032642
136,84,84,0,1846.143,177.9642,0,1692.5251,0,0.0,0.0,5445.5735,95,60421.3578,51446.5592,3949.2252,612.459,0.031527
137,84,84,0,1864.3717,177.9642,0,1709.1975,0,0.0,0.0,5445.5735,95,61148.9264,52135.2254,3988.1275,620.6574,0.030589
138,86,86,2,1886.8642,177.9642,0,1733.1275,0,0.0,0.0,5445.5735,95,61903.5862,52844.0485,4043.9642,614.4657,0.033036
139,86,86,0,1906.1104,177.9642,0,1749.322,0,0.0,0.0,5445.5735,95,62642.4142,53545.0895,4081.7512,622.6173,0.03172
140,87,87,1,1927.0756,177.9642,0,1769.5351,0,0.0,0.0,5445.5735,95,63396.8114,54257.3228,4128.9152,623.6474,0.032287
141,88,88,1,1948.4404,177.9642,0,1789.6825,0,0.0,0.0,5445.5735,95,64157.0582,54975.5588,4175.9259,624.7223,0.032703
142,88,88,0,1967.8691,177.9642,0,1806.2757,0,0.0,0.0,5445.5735,95,64911.3402,55691.1234,4214.6434,632.8537,0.031465
143,88,88,0,1986.8617,177.9642,0,1823.2425,0,0.0,0.0,5445.5735,95,65669.1494,56409.3434,4254.2325,641.0153,0.030454
144,90,90,2,2010.0563,177.9642,0,1847.5809,0,0.0,0.0,5445.5735,95,66454.133,57147.5374,4311.0221,634.9726,0.032713
145,90,90,0,2029.9696,177.9642,0,1864.2516,0,0.0,0.0,5445.5735,95,67223.332,57877.8382,4349.9203,643.0871,0.031392
146,90,90,0,2049.3445,177.9642,0,1881.3839,0,0.0,0.0,5445.5735,95,67996.1345,58610.6653,4389.8957,651.2296,0.030347
147,90,90,0,2068.4091,177.9642,0,1898.7416,0,0.0,0.0,5445.5735,95,68772.1641,59346.1936,4430.397,659.4022,0.029457
148,93,93,3,2093.9609,177.9642,0,1926.9812,0,0.0,0.0,5445.5735,95,69587.114,60110.251,4496.2896,646.3468,0.033247
149,95,95,2,2119.1857,177.9642,0,1950.8297,0,0.0,0.0,5445.5735,95,70400.6852,60878.1757,4551.936,640.8229,0.034669
150,99,99,4,2149.5609,177.9642,0,1982.0001,0,0.0,0.0,5445.5735,95,71247.3526,61672.1123,4624.6669,622.9506,0.038571
151,101,101,2,2177.492,177.9642,0,2005.7147,0,0.0,0.0,5445.5735,95,72084.8592,62464.2847,4680.001,618.4583,0.038982
152,101,101,0,2201.1854,177.9642,0,2023.0688,0,0.0,0.0,5445.5735,95,72909.2352,63248.1678,4720.4939,626.2195,0.036839
153,103,103,2,2228.3858,177.9642,0,2048.8506,0,0.0,0.0,5445.5735,95,73763.38,64052.1551,4780.6514,621.8656,0.037807
154,103,103,0,2251.9815,177.9642,0,2067.5941,0,0.0,0.0,5445.5735,95,74603.9658,64849.0061,4824.3862,629.602,0.035961
155,104,104,1,2277.1081,177.9642,0,2090.7793,0,0.0,0.0,5445.5735,95,75462.1639,65658.1053,4878.4851,631.3279,0.035786
156,104,104,0,2300.2929,177.9642,0,2110.5607,0,0.0,0.0,5445.5735,95,76316.1191,66465.9039,4924.6417,639.0952,0.034293
157,104,104,0,2323.0187,177.9642,0,2130.8122,0,0.0,0.0,5445.5735,95,77175.2666,67277.798,4971.8951,646.9019,0.033042
158,106,106,2,2349.925,177.9642,0,2158.4951,0,0.0,0.0,5445.5735,95,78063.1992,68111.1371,5036.4885,642.5579,0.034566
159,107,107,1,2375.7669,177.9642,0,2182.1431,0,0.0,0.0,5445.5735,95,78948.8982,68946.6575,5091.6672,644.3613,0.03442
160,107,107,0,2399.5124,177.9642,0,2202.4068,0,0.0,0.0,5445.5735,95,79830.3539,69780.8311,5138.9492,652.1573,0.03303
161,108,108,1,2424.981,177.9642,0,2226.7355,0,0.0,0.0,5445.5735,95,80728.9397,70627.65,5195.7162,653.9597,0.033166
162,108,108,0,2448.5916,177.9642,0,2247.4265,0,0.0,0.0,5445.5735,95,81622.8921,71473.3235,5243.9951,661.79,0.031945
163,108,108,0,2471.7806,177.9642,0,2268.4381,0,0.0,0.0,5445.5735,95,82521.6907,72323.0951,5293.0221,669.6583,0.030917
164,108,108,0,2494.6924,177.9642,0,2289.5881,0,0.0,0.0,5445.5735,95,83424.9669,73177.0212,5342.3722,677.565,0.030014
165,109,109,1,2519.6226,177.9642,0,2314.3665,0,0.0,0.0,5445.5735,95,84344.4092,74043.6473,5400.1884,679.2995,0.0305
166,109,109,0,2542.8231,177.9642,0,2335.2454,0,0.0,0.0,5445.5735,95,85258.3991,74908.9197,5448.9059,687.2378,0.029538
167,109,109,0,2565.6626,177.9642,0,2356.2832,0,0.0,0.0,5445.5735,95,86176.492,75777.9245,5497.994,695.2103,0.028721
168,109,109,0,2588.2534,177.9642,0,2377.3567,0,0.0,0.0,5445.5735,95,87098.3619,76650.6227,5547.1657,703.2167,0.027996
169,109,109,0,2610.6389,177.9642,0,2398.3946,0,0.0,0.0,5445.5735,95,88023.7323,77526.9048,5596.254,711.256,0.027339
