# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
340,levier_entite,195,0.9339,0.0333,0.8106,0.8709,0.9311,0.9494,0.9537,0.956,0.9564,0.9565
350,passif_total,198,1370.5621,721.1506,8.5974,407.6486,878.6233,1459.8814,1735.2689,1885.4229,3533.7214,3834.9784
350,actif_liquide,198,76.5511,29.4946,8.3939,42.2929,61.6249,77.2003,90.4001,94.6175,168.4501,182.6679
350,actif_total,198,1469.6161,832.8544,11.9913,444.9415,937.1834,1535.0915,1820.9071,1975.0405,4228.5999,4680.3508
350,ratio_L_P,198,0.0782,0.0985,0.0476,0.0492,0.0501,0.0538,0.0723,0.1037,0.3043,0.9763
350,taux_interne,198,0.0181,0.0185,0.0081,0.0115,0.012,0.0131,0.0169,0.0248,0.0807,0.1705
350,levier_entite,198,0.9339,0.038,0.717,0.8815,0.9344,0.95,0.9541,0.9562,0.9565,0.9567
360,passif_total,205,1378.0467,733.1009,11.8553,285.909,915.6575,1463.82,1753.2505,1913.1782,3548.0019,3851.0731
360,actif_liquide,205,76.4239,30.2994,7.692,34.9203,63.6761,78.5457,90.7831,95.3356,168.6918,182.9632
360,actif_total,205,1476.0344,841.9699,14.625,315.8293,975.6105,1541.8008,1839.3741,2003.5137,4243.2797,4696.7408
360,ratio_L_P,205,0.0779,0.0737,0.0475,0.049,0.0498,0.0532,0.0709,0.1222,0.4315,0.6554
360,taux_interne,205,0.0189,0.0189,0.0081,0.0114,0.0119,0.0131,0.0165,0.0296,0.1162,0.1452
360,levier_entite,205,0.9347,0.0336,0.8106,0.874,0.9356,0.9502,0.9544,0.9564,0.9567,0.9568
370,passif_total,211,1391.4962,739.934,8.5974,250.079,983.2212,1497.4268,1781.4635,1939.337,3560.0671,3865.3027
370,actif_liquide,211,76.708,30.544,7.692,32.4704,64.9529,78.7586,91.7747,96.0075,168.8792,183.2238
370,actif_total,211,1489.0126,846.2934,11.9913,277.5495,1045.6442,1565.7872,1868.3436,2030.3445,4256.1186,4711.2309
370,ratio_L_P,211,0.0792,0.0857,0.0474,0.0488,0.0495,0.0528,0.0686,0.1298,0.3523,0.9763
370,taux_interne,211,0.0189,0.0192,0.008,0.0114,0.0118,0.0129,0.0159,0.0316,0.0987,0.1705
