step,volume_joules,nb_entites,ratio_destruction
934,3237.6827,15,0.718955
935,1294.8447,6,0.50511
936,1301.2164,6,0.338479
937,2615.3376,12,0.756034
938,863.6653,4,0.176419
939,4151.714,19,0.662985
940,2160.1812,10,0.560743
941,1736.3457,8,0.540373
942,1511.269,7,0.589213
943,1076.2111,5,0.316245
944,2387.6067,11,0.8484
945,442.0047,2,0.342507
946,873.3916,4,0.292285
947,2169.6558,10,0.561621
948,1739.3553,8,0.406382
949,2609.9956,12,0.552694
950,2163.9129,10,0.461165
951,2582.62,12,0.504689
952,2596.8151,12,0.506139
953,2595.0837,12,0.635692
954,1534.0253,7,0.419198
955,2193.0994,10,0.535529
956,1949.6839,9,0.50608
957,1951.4211,9,0.605867
958,1302.8038,6,0.380225
959,2189.0726,10,0.56312
960,1749.7078,8,0.340207
961,3492.7118,16,0.559405
962,2823.8149,13,0.727884
963,1080.8796,5,0.389069
964,1747.7773,8,0.892008
965,217.1075,1,0.1281
966,1512.9308,7,0.472075
967,1736.0289,8,0.353355
968,3265.2953,15,0.719706
969,1307.6048,6,0.339826
970,2608.7959,12,0.528672
971,2385.6945,11,0.506427
972,2384.4532,11,0.484824
973,2594.713,12,0.605781
974,1728.24,8,0.476627
975,1940.5597,9,0.478902
976,2162.6926,10,0.592515
977,1534.1369,7,0.397487
978,2384.2944,11,0.69297
979,1082.9524,5,0.389416
980,1749.501,8,0.40837
981,2596.793,12,0.605771
982,1731.6116,8,0.539743
983,1510.2522,7,0.415943
984,2182.6475,10,0.563024
985,1740.0787,8,0.621105
986,1094.0317,5,0.300738
987,2616.8787,12,0.60763
988,1731.7958,8,0.477433
989,1935.4207,9,0.453451
990,2401.0402,11,0.466544
991,2812.4029,13,0.597216
992,1938.3096,9,0.565817
993,1534.6193,7,0.445913
994,1960.3339,9,0.569081
995,1527.5845,7,0.418059
996,2195.206,10,0.838307
997,434.8875,2,0.157707
998,2378.5303,11,0.484166
999,2595.5782,12,0.605634
