# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
270,taux_interne,102,0.016,0.0023,0.0115,0.0117,0.0151,0.016,0.0169,0.0186,0.0214,0.0217
270,levier_entite,102,0.7571,0.2304,0.1018,0.1667,0.8077,0.8189,0.8618,0.8899,0.9725,0.9874
280,passif_total,104,1058.8051,328.2342,260.3299,650.7236,845.4555,1029.4,1166.9375,1722.3491,1774.9709,1785.2044
280,actif_liquide,104,228.9724,126.7003,11.9913,82.0475,136.9974,230.3079,256.4024,346.9162,618.2139,633.1402
280,actif_total,104,2707.4051,4390.1621,267.3212,745.662,962.7435,1260.983,1414.4085,10696.9661,17434.9513,19214.1073
280,ratio_L_P,104,0.2024,0.0628,0.0437,0.1203,0.1639,0.2106,0.2368,0.2808,0.3483,0.3547
280,taux_interne,104,0.016,0.0029,0.0118,0.012,0.0146,0.0156,0.0172,0.0196,0.0248,0.031
280,levier_entite,104,0.7603,0.2333,0.0911,0.1699,0.8076,0.8266,0.8655,0.8975,0.9657,0.9738
290,passif_total,101,1130.7013,333.0285,490.6314,646.2867,990.7819,1110.4518,1285.0938,1763.7473,1796.9653,1835.2164
290,actif_liquide,101,220.4778,97.2156,15.017,49.6165,196.8706,237.9476,264.11,353.2529,367.0433,454.183
290,actif_total,101,2870.856,4564.9548,541.5101,696.2052,1220.4972,1337.4058,1520.2831,11572.6168,18490.8771,19508.9798
290,ratio_L_P,101,0.1861,0.0627,0.0282,0.0735,0.1617,0.2,0.2282,0.2441,0.2806,0.2818
290,taux_interne,101,0.0154,0.0025,0.0117,0.0119,0.0139,0.015,0.0159,0.0197,0.0218,0.0226
290,levier_entite,101,0.7638,0.24,0.0903,0.154,0.808,0.8285,0.8637,0.9378,0.975,0.9815
300,passif_total,90,1211.4768,305.1424,435.0819,994.9003,1038.4179,1132.7276,1323.5795,1783.2186,1896.1062,1905.5085
300,actif_liquide,90,269.8208,120.496,5.2337,170.5604,223.2921,252.7781,286.1358,372.7911,748.8208,776.3867
300,actif_total,90,2996.1235,4340.6858,501.234,1209.3058,1264.0939,1394.6702,1592.4039,11293.7725,17177.1949,18289.1715
300,ratio_L_P,90,0.2158,0.0574,0.01,0.1496,0.1937,0.2215,0.2382,0.2787,0.3949,0.4074
300,taux_interne,90,0.0147,0.0021,0.0115,0.0118,0.0137,0.0149,0.0155,0.0159,0.0221,0.024
300,levier_entite,90,0.7392,0.2385,0.1001,0.1602,0.8082,0.8195,0.8403,0.8727,0.9466,0.9996
310,passif_total,89,1230.798,279.0559,526.5309,1009.2588,1092.2466,1197.4906,1306.7682,1760.4273,1820.0432,1896.1509
310,actif_liquide,89,290.5561,141.2307,8.8758,182.2906,224.0115,265.0142,284.288,549.5823,700.4415,790.1887
310,actif_total,89,3146.1936,4625.536,530.4067,1185.0175,1332.1897,1457.8423,1589.3264,11164.0668,18441.691,18795.5665
310,ratio_L_P,89,0.2255,0.0625,0.0169,0.1747,0.197,0.2198,0.2372,0.3108,0.3853,0.4167
310,taux_interne,89,0.0146,0.0018,0.0115,0.0119,0.0138,0.0144,0.0151,0.0157,0.0206,0.0218
310,levier_entite,89,0.7353,0.2416,0.0961,0.1596,0.8109,0.8223,0.8384,0.855,0.964,0.9927
320,passif_total,91,1229.0131,325.8395,585.4583,949.4881,1053.9637,1156.4566,1342.5578,1891.6068,1969.6984,1993.5385
320,actif_liquide,91,286.6139,169.2935,29.2673,152.4848,211.3651,249.1363,275.8711,541.2215,806.7769,822.6429
320,actif_total,91,3213.1485,4939.3997,636.6394,1087.3531,1287.538,1414.4891,1584.3685,11734.599,19411.0409,19939.0175
320,ratio_L_P,91,0.2204,0.0726,0.0478,0.1433,0.1813,0.2248,0.2366,0.2906,0.4161,0.4208
320,taux_interne,91,0.0146,0.0019,0.0112,0.0115,0.0136,0.0147,0.0154,0.0162,0.0203,0.0207
320,levier_entite,91,0.742,0.2416,0.0981,0.1641,0.8103,0.8191,0.8499,0.8774,0.9488,0.9619
330,passif_total,93,1271.6654,326.4287,592.8159,838.4273,1136.4693,1239.5411,1372.6364,1904.1866,1972.6016,2028.8353
330,actif_liquide,93,240.6609,86.1697,5.5886,134.7732,184.6761,244.1465,283.7919,380.8373,394.5203,405.7671
330,actif_total,93,3348.5436,5263.7985,612.4265,984.6077,1308.6279,1510.9685,1621.3638,12752.1633,20879.2216,21077.1364
330,ratio_L_P,93,0.1851,0.043,0.0091,0.1362,0.1691,0.192,0.2017,0.2229,0.2791,0.2798
330,taux_interne,93,0.0144,0.002,0.0111,0.0115,0.0135,0.0142,0.0148,0.0173,0.0202,0.0205
330,levier_entite,93,0.7541,0.2456,0.0917,0.1489,0.8209,0.8418,0.8604,0.8834,0.9607,0.999
340,passif_total,95,1264.9034,341.1842,554.7092,854.9244,1108.7162,1243.4407,1381.9944,1852.2636,1943.9088,1981.4763
340,actif_liquide,95,234.8238,95.827,30.1286,91.9432,159.8493,257.5971,283.3434,370.4527,388.7818,396.2953
340,actif_total,95,3402.6018,5490.4977,581.9317,945.4719,1262.0597,1508.04,1734.0976,13704.6549,22068.0371,22235.0
340,ratio_L_P,95,0.1796,0.0516,0.042,0.0989,0.1427,0.2,0.2117,0.2303,0.2786,0.2787
340,taux_interne,95,0.0145,0.0021,0.0112,0.0116,0.0134,0.0142,0.015,0.0171,0.0204,0.0212
340,levier_entite,95,0.7583,0.2484,0.0843,0.1414,0.8145,0.8327,0.8784,0.9147,0.9543,0.9661
350,passif_total,92,1309.1732,353.7456,278.1805,760.9489,1169.7884,1351.2033,1588.1721,1765.7836,1797.6232,1805.0458
350,actif_liquide,92,243.2368,115.0715,7.39,52.5856,191.0485,257.8848,314.9791,356.8565,523.8384,536.9395
350,actif_total,92,3577.9077,5684.5506,285.1719,795.1782,1355.8334,1628.0455,1870.449,13840.1676,21864.7454,22457.8764
350,ratio_L_P,92,0.1739,0.0635,0.0095,0.0625,0.1581,0.1892,0.2034,0.2327,0.2954,0.2988
350,taux_interne,92,0.0144,0.003,0.0118,0.0119,0.0125,0.0136,0.0146,0.0181,0.0283,0.03
350,levier_entite,92,0.7618,0.2591,0.0782,0.1271,0.82,0.8435,0.8659,0.9467,0.9966,0.9969
360,passif_total,88,1289.6816,347.5052,435.0763,786.6873,1146.8179,1321.0337,1448.086,1841.8228,1938.7885,1953.3941
360,actif_liquide,88,284.1894,176.6386,17.0721,103.6372,190.3609,262.5293,321.7345,518.8732,791.7036,824.3707
360,actif_total,88,3492.6199,5388.5717,472.3937,862.4056,1276.2739,1611.4277,1736.2347,14245.9928,20385.998,21101.6269
360,ratio_L_P,88,0.2035,0.0806,0.0262,0.109,0.1704,0.1966,0.2265,0.2936,0.4111,0.422
360,taux_interne,88,0.0144,0.0024,0.0113,0.0117,0.0131,0.0138,0.0148,0.0178,0.0223,0.024
360,levier_entite,88,0.7491,0.2542,0.088,0.1332,0.8165,0.8392,0.8582,0.9053,0.9794,0.9805
370,passif_total,89,1301.2548,338.5562,405.4021,842.3012,1046.3061,1381.1481,1532.4774,1749.248,1797.3614,1820.9583
370,actif_liquide,89,258.0152,133.2574,11.7056,115.7253,151.4008,263.2491,315.1546,396.9667,629.5197,687.317
370,actif_total,89,3547.9326,5500.5136,412.3935,967.4945,1204.8444,1678.0018,1864.2943,14368.134,21165.5581,21754.7452
370,ratio_L_P,89,0.1861,0.0621,0.0146,0.1201,0.1546,0.1874,0.2155,0.263,0.3503,0.3774
