step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
139,86,86,0,2341.4515,310.6458,3,1737.9719,0,0.0,0.0,15710.2147,168,89279.5574,66699.7891,7299.5535,775.5789,0.018564
140,87,87,1,2372.7272,318.3837,1,1808.021,0,0.0,0.0,15878.9942,169,90626.2269,67670.3981,7511.8346,777.8207,0.018658
141,88,88,1,2400.7665,320.9364,2,1806.9142,0,0.0,0.0,16230.1259,171,92162.5451,68806.316,7566.1032,781.89,0.018615
142,88,88,0,2432.0637,326.2304,2,1826.0783,0,0.0,0.0,16540.8413,173,93662.637,69900.3858,7661.4099,794.3226,0.018329
143,88,88,0,2455.2982,330.9249,2,1840.3441,0,0.0,0.0,16862.5497,175,95178.9186,71004.0474,7752.3215,806.8642,0.01811
144,90,90,2,2481.8516,335.7601,2,1863.9351,0,0.0,0.0,17185.3799,177,96724.4869,72126.7828,7862.3243,801.4087,0.018451
145,90,90,0,2517.7136,340.6017,3,1828.1214,0,0.0,0.0,17690.5371,180,98449.9289,73370.2334,7839.1584,815.2248,0.018031
146,90,90,0,2546.3402,348.1228,1,1917.129,0,0.0,0.0,17856.3244,181,99849.7524,74348.5557,8094.8723,826.0951,0.017864
147,90,90,0,2565.0753,350.5826,0,2035.6089,0,0.0,0.0,17856.3244,181,101080.7842,75263.32,8411.1398,836.2591,0.017744
148,93,93,3,2587.9729,350.5826,2,2015.9507,0,0.0,0.0,18219.8821,183,102702.5926,76518.6886,8429.022,822.7816,0.019687
149,95,95,2,2631.5558,355.8752,2,2045.895,0,0.0,0.0,18477.7066,185,104233.6853,77675.7319,8555.2468,817.6393,0.019879
150,99,99,4,2674.926,359.6284,2,2055.1018,0,0.0,0.0,18828.5318,187,105899.5725,78927.1984,8638.8424,797.2444,0.022997
151,101,101,2,2719.3963,364.7495,1,2124.6064,0,0.0,0.0,19001.2902,188,107392.0891,80042.4899,8853.309,792.4999,0.023859
152,101,101,0,2749.2541,367.254,2,2114.7153,0,0.0,0.0,19363.0737,190,109060.3514,81308.2646,8894.0131,805.0323,0.021035
153,103,103,2,2792.3357,372.4515,3,2077.3322,0,0.0,0.0,19880.51,193,110927.1927,82684.2293,8877.4533,802.7595,0.020223
154,103,103,0,2840.6728,379.8603,1,2165.0539,0,0.0,0.0,20066.2191,194,112473.4377,83789.2179,9133.0006,813.4876,0.019409
155,104,104,1,2869.7928,382.4984,2,2172.5895,0,0.0,0.0,20451.0475,196,114233.643,85087.4758,9215.1197,818.1488,0.019214
156,104,104,0,2905.8523,387.9438,3,2159.3844,0,0.0,0.0,20918.0448,199,116081.7446,86431.5289,9252.1709,831.0724,0.018799
157,104,104,0,2936.8172,394.5636,2,2195.6018,0,0.0,0.0,21270.3808,201,117827.2483,87679.597,9397.2705,843.073,0.018485
158,106,106,2,2968.3859,399.5672,3,2180.8961,0,0.0,0.0,21799.39,204,119779.146,89081.718,9428.038,840.3936,0.018597
159,107,107,1,3014.9446,407.0486,2,2234.8838,0,0.0,0.0,22154.3752,206,121574.9695,90341.5405,9614.0539,844.3135,0.01853
160,107,107,0,3048.6555,412.0564,2,2271.9496,0,0.0,0.0,22522.8179,208,123385.7703,91628.8895,9769.0628,856.3448,0.018224
161,108,108,1,3078.6823,417.2279,3,2256.3317,0,0.0,0.0,23068.1794,211,125391.2378,93064.1613,9798.897,861.7052,0.018101
162,108,108,0,3117.1438,424.8861,2,2311.0098,0,0.0,0.0,23421.1337,213,127213.8954,94339.0057,9993.756,873.5093,0.01785
163,108,108,0,3143.538,429.8585,2,2357.6825,0,0.0,0.0,23772.5945,215,129038.5909,95640.5917,10165.4047,885.561,0.017621
164,108,108,0,3169.7142,434.7907,3,2332.4998,0,0.0,0.0,24327.5618,218,131070.0099,97101.4987,10180.9495,899.088,0.017358
165,109,109,1,3201.9071,442.5252,3,2323.2748,0,0.0,0.0,24903.8868,221,133145.7062,98561.4198,10225.3996,904.2332,0.017285
166,109,109,0,3239.6745,450.5366,1,2442.4285,0,0.0,0.0,25096.8868,222,134846.8285,99734.5976,10560.3442,914.9963,0.017136
167,109,109,0,3261.2882,453.2278,0,2589.7688,0,0.0,0.0,25096.8868,222,136349.8299,100842.5122,10955.431,925.1607,0.017025
168,109,109,0,3280.213,453.2278,0,2695.2018,0,0.0,0.0,25096.8868,222,137841.3175,102033.7015,11255.7293,936.089,0.016911
