# Historiques d'entités surveillées (snapshots toutes les freq_snapshot étapes)
entity_id,step,alive,creation_step,actif_liquide,actif_prete,actif_endoinvesti,actif_exoinvesti,actif_total,passif_inne,passif_endoinvesti,passif_exoinvesti,passif_credit_detenu,passif_total,extraction,interest_received,interest_paid,depreciation
6,950,0,0,189.540612,22.575902,4.849636,64.430319,281.396469,190.0,4.849636,64.430319,22.575902,259.279955,0.0,0.0,0.0,0.0
7,0,1,0,201.925743,0.0,11.925743,20.410613,234.262099,190.0,11.925743,20.410613,0.0,222.336356,16.011602,0.0,0.0,2.160116
7,50,1,0,208.739286,0.0,185.533776,0.808534,395.081596,190.0,185.533776,0.808534,0.0,376.34231,1063.473573,0.0,50.580329,832.471668
7,100,1,0,204.899615,0.0,154.884937,34.659033,394.443585,190.0,154.884937,34.659033,0.0,379.54397,1089.146376,0.0,140.120635,983.51425
7,150,1,0,200.51129,0.0,111.120275,2.72426,314.355825,190.0,111.120275,2.72426,0.0,303.844535,1003.421789,0.0,279.855671,771.719105
7,200,1,0,199.270664,0.0,94.705697,32.667902,326.644263,190.0,94.705697,32.667902,0.0,317.373599,939.278139,0.0,332.424478,624.508865
7,250,1,0,194.420146,0.0,51.761904,150.159191,396.341241,190.0,51.761904,150.159191,0.0,391.921095,958.30184,0.0,524.307241,481.788909
7,300,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,338.163514,0.0,273.781639,102.784938
7,350,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,400,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,450,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,500,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,550,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,600,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,650,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,700,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,750,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,800,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,850,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,900,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
7,950,0,0,189.914408,0.0,17.864579,22.538089,230.317076,190.0,17.864579,22.538089,0.0,230.402668,0.0,0.0,0.0,0.0
8,0,1,0,199.715413,0.0,9.715413,0.0,209.430826,190.0,9.715413,0.0,0.0,199.715413,11.546288,0.0,0.0,2.115463
8,50,1,0,203.880552,44.084505,134.165264,0.0,382.130321,190.0,134.165264,0.0,44.084505,324.165264,689.186593,48.742421,0.0,565.229518
8,100,1,0,199.524885,240.813492,119.429287,0.0,559.767664,190.0,119.429287,0.0,240.813492,309.429287,740.581368,155.233917,0.0,718.177942
8,150,1,0,210.296505,327.67296,192.332013,0.0,730.301477,190.0,192.332013,0.0,327.67296,382.332013,846.066943,348.623536,0.0,1024.156665
8,200,1,0,218.418627,509.830619,260.807472,0.0,989.056718,190.0,260.807472,0.0,509.830619,450.807472,876.497035,555.275113,0.0,1173.016907
8,250,1,0,220.178862,563.742531,271.865515,0.0,1055.786907,190.0,271.865515,0.0,563.742531,461.865515,932.321973,638.063364,0.0,1430.073992
8,300,1,0,203.868097,767.103546,240.009065,0.0,1210.980708,190.0,240.009065,0.0,767.103546,430.009065,946.490967,835.547106,0.0,1359.622059
8,350,1,0,223.108345,753.887454,271.666724,0.0,1248.662523,190.0,271.666724,0.0,753.887454,461.666724,1011.948031,936.000173,0.0,1508.763907
8,400,1,0,191.710727,683.357276,232.29355,0.0,1107.361552,190.0,232.29355,0.0,683.357276,422.29355,1021.755292,880.689485,0.0,1466.428546
8,450,1,0,220.926057,492.945037,303.803459,2.892222,1020.566774,190.0,303.803459,2.892222,492.945037,496.695681,1035.542899,754.389486,15.844262,1416.273252
8,500,1,0,212.502203,238.555289,222.073537,1.094393,674.225421,190.0,222.073537,1.094393,238.555289,413.16793,1048.591068,350.877393,77.082953,1301.948719
8,550,1,0,202.524757,55.758183,139.887017,7.656415,405.826372,190.0,139.887017,7.656415,55.758183,337.543432,1016.327254,155.928599,182.85415,1013.112638
8,600,1,0,198.918361,77.07722,94.12995,35.714521,405.840053,190.0,94.12995,35.714521,77.07722,319.844472,925.090557,72.217343,317.498174,707.852812
8,650,0,0,189.452488,26.489731,20.190724,57.421655,293.554598,190.0,20.190724,57.421655,26.489731,267.612379,901.48036,52.496805,606.18782,431.194444
8,700,0,0,189.452488,26.489731,20.190724,57.421655,293.554598,190.0,20.190724,57.421655,26.489731,267.612379,0.0,0.0,0.0,0.0
8,750,0,0,189.452488,26.489731,20.190724,57.421655,293.554598,190.0,20.190724,57.421655,26.489731,267.612379,0.0,0.0,0.0,0.0
8,800,0,0,189.452488,26.489731,20.190724,57.421655,293.554598,190.0,20.190724,57.421655,26.489731,267.612379,0.0,0.0,0.0,0.0
8,850,0,0,189.452488,26.489731,20.190724,57.421655,293.554598,190.0,20.190724,57.421655,26.489731,267.612379,0.0,0.0,0.0,0.0
8,900,0,0,189.452488,26.489731,20.190724,57.421655,293.554598,190.0,20.190724,57.421655,26.489731,267.612379,0.0,0.0,0.0,0.0
8,950,0,0,189.452488,26.489731,20.190724,57.421655,293.554598,190.0,20.190724,57.421655,26.489731,267.612379,0.0,0.0,0.0,0.0
9,0,1,0,200.531952,0.0,10.531952,0.0,211.063904,190.0,10.531952,0.0,0.0,200.531952,13.195862,0.0,0.0,2.131959
9,50,1,0,207.632989,29.88527,168.310315,0.899431,406.728005,190.0,168.310315,0.899431,29.88527,359.209746,867.401258,26.083417,12.525454,686.19455
9,100,1,0,208.569765,29.88527,183.12644,0.004635,421.58611,190.0,183.12644,0.004635,29.88527,373.131075,1000.604318,44.971408,22.366883,1007.455942
