pas,nb_entites_vivantes,nb_faillites,actifs_detruits,creances_annulees,volume_prets_actifs,nb_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale
2219,137,1,502.8841,2165.5237,115333.0666,307,232675.2059,112317.25,5709.8892
2220,137,0,0.0,0.0,116456.9741,309,234130.1858,112571.9965,5786.2152
2221,136,1,376.9556,1895.6363,115697.4046,307,233320.2283,112474.4061,5828.4177
2222,136,0,0.0,0.0,117053.2587,310,234990.3907,112918.6392,5698.4928
2223,136,0,0.0,0.0,117598.3443,311,235847.6334,112746.3827,6182.9063
2224,137,0,0.0,0.0,118603.1762,312,237168.1706,113050.9544,6199.0399
2225,137,0,0.0,0.0,119453.927,313,238331.0842,113240.1558,6322.0013
2226,138,0,0.0,0.0,120475.7556,314,239669.7741,113588.4363,6295.5821
2227,138,0,0.0,0.0,121393.4128,315,240900.6647,113842.5739,6354.678
2228,138,0,0.0,0.0,123412.642,320,243225.8756,114878.0282,5625.2054
2229,138,0,0.0,0.0,124042.7533,321,244163.8615,114701.0815,6110.0267
2230,138,1,351.991,1789.8903,123851.4942,319,243931.9403,115005.0829,5765.3632
2231,139,0,0.0,0.0,124422.9348,320,244819.1842,114833.8246,6257.4248
2232,139,0,0.0,0.0,126335.0339,324,247039.7212,115745.1374,5654.5499
2233,138,1,369.1857,1836.0914,125730.9099,322,246375.3074,115610.935,5723.4625
2234,138,0,0.0,0.0,126958.1947,324,247899.3257,115862.7536,5768.3775
2235,135,3,1239.0403,5800.5569,121810.5194,312,241805.2687,114479.4852,6190.2641
2236,134,1,402.1679,1905.5193,120832.5729,310,240687.3607,114271.9884,6252.7993
2237,134,0,0.0,0.0,122475.5451,313,242578.488,114986.7135,5786.2293
2238,134,0,0.0,0.0,123682.8387,315,244033.4068,115241.3244,5779.2438
2239,135,0,0.0,0.0,125200.8961,318,245808.0995,115713.7305,5568.4729
2240,134,1,397.3414,1786.0222,124752.2685,317,245217.6199,115583.4793,5551.8721
2241,134,0,0.0,0.0,125512.2721,319,246224.8012,115442.0137,5940.5154
2242,134,0,0.0,0.0,126419.1169,320,247372.543,115521.0165,6102.4097
2243,134,1,427.4882,1935.5661,126208.3643,318,246980.7523,115798.2364,5644.1516
2244,133,1,479.2228,1945.7723,125503.3614,317,246037.4381,115535.0244,5664.0524
2245,135,0,0.0,0.0,126167.3857,318,246956.0315,115373.1573,6090.4885
2246,135,1,427.8136,1889.619,125515.0917,315,246127.854,115310.4405,5977.3219
2247,135,0,0.0,0.0,126595.1647,316,247460.0018,115527.9663,6011.8708
2248,135,0,0.0,0.0,128427.0836,319,249540.4099,116276.5052,5511.8211
2249,136,0,0.0,0.0,129008.4806,320,250382.2399,115992.5278,6061.2316
2250,136,0,0.0,0.0,130999.6809,325,252627.2119,116859.3059,5448.2251
2251,136,0,0.0,0.0,131686.2697,326,253568.6595,116611.0778,5951.3121
2252,136,1,345.2491,1770.9833,131792.283,325,253588.016,117012.6673,5463.0658
2253,135,1,448.452,1979.3395,130412.0605,321,252012.4578,116255.2263,6020.171
2254,134,1,460.3248,2065.0105,130086.3604,320,251463.4379,116461.9622,5585.1153
2255,133,1,436.52,1965.349,129634.6204,319,250803.3157,116396.8709,5436.8244
2256,132,1,488.8899,1885.7928,129016.8282,318,249915.6071,116061.6499,5497.1289
2257,132,0,0.0,0.0,130277.332,320,251384.1285,116232.1119,5534.6847
2258,133,0,0.0,0.0,130972.2575,321,252295.2656,116021.8143,5966.1939
2259,132,2,914.1781,3933.6981,128007.4961,314,248639.5677,115224.8239,6067.2478
2260,132,1,496.5381,1947.2154,128083.6648,313,248436.5878,115629.1373,5383.7857
2261,133,0,0.0,0.0,129446.0978,316,250025.4134,115856.542,5387.7736
2262,132,1,355.0272,1744.2717,128392.4106,313,248842.5644,115249.8795,5860.2743
2263,132,0,0.0,0.0,129078.6735,314,249738.5313,115144.8696,6174.9882
2264,130,2,696.918,3445.2013,127536.4534,307,247701.1121,115288.2811,5526.3777
2265,128,3,1044.2695,5097.5426,123010.701,295,242327.7872,113958.3385,5998.7477
2266,127,1,429.1218,1862.2615,123100.8933,295,242156.4473,114365.8414,5324.7126
2267,127,1,595.4607,2338.8997,121300.9023,291,239934.0876,113413.1149,5855.0705
2268,126,1,535.1338,2044.6175,120307.1934,288,238566.9446,113049.8568,5839.8944
2269,125,2,816.8117,3638.9493,118468.2492,283,236073.3408,112937.2146,5292.8769
2270,124,1,296.1661,1595.3244,117509.1921,280,234969.1711,112360.6994,5719.2795
2271,124,2,1270.282,4637.4594,113742.3013,272,230092.7524,111126.7507,5843.7004
2272,125,0,0.0,0.0,115288.3787,274,231789.1917,111691.5818,5434.2312
2273,125,1,527.6564,2058.5255,113844.4039,271,229993.9289,110949.2505,5825.2745
2274,126,0,0.0,0.0,115308.77,273,231635.7158,111463.3061,5493.6397
2275,126,0,0.0,0.0,116438.6948,275,232945.5197,111628.8096,5508.0153
2276,126,0,0.0,0.0,116951.6718,276,233635.345,111362.3776,5951.2956
2277,127,0,0.0,0.0,118808.3497,279,235673.7988,112181.5937,5318.8555
2278,126,1,318.7802,1494.7039,117951.2655,276,234684.247,111617.9333,5745.0482
2279,124,2,823.0711,3759.3331,115698.0015,267,231779.1233,111292.2431,5408.8787
2280,122,2,1013.0844,3923.1511,112284.2342,262,227506.3409,109979.8158,5852.2908
2281,120,2,800.271,3378.3831,109929.5594,255,224484.9219,109394.3283,5761.0343
2282,121,0,0.0,0.0,110741.2403,256,225422.3464,109448.8574,5837.2487
2283,121,1,457.0183,2001.5356,110480.1082,254,224840.9345,109721.0984,5244.7279
2284,120,2,907.8193,3672.7198,107405.9088,247,221005.4199,108562.7397,5636.7714
2285,119,1,344.1249,1654.0538,107270.5699,246,220654.588,108743.8769,5235.1412
2286,118,1,622.2424,2239.0114,105496.4787,243,218378.8871,107782.42,5689.9884
2287,118,0,0.0,0.0,106913.1832,245,219905.096,108262.9202,5318.9926
2288,118,0,0.0,0.0,107491.0926,246,220591.6362,108034.6125,5655.9311
2289,118,1,299.0416,1414.9526,106659.6911,243,219576.7929,107624.1166,5882.9852
2290,118,1,310.1239,1454.4324,106179.5724,240,218903.523,107553.0617,5760.8889
2291,115,3,1397.6329,5481.1546,102124.1514,233,213559.8562,106667.7735,5342.9313
2292,117,0,0.0,0.0,102571.792,234,214119.5182,106399.6595,5733.0667
2293,115,2,633.9014,2974.727,100498.0077,227,211511.1049,105923.4363,5664.6609
2294,116,0,0.0,0.0,101242.9247,228,212361.1792,105968.5065,5729.7481
2295,117,0,0.0,0.0,102128.8515,229,213363.8675,106134.4495,5685.5665
2296,117,0,0.0,0.0,102665.5173,230,214017.6289,106034.3757,5902.7358
2297,118,0,0.0,0.0,103615.8848,231,215093.4427,106298.6508,5768.9072
2298,119,0,0.0,0.0,105222.9385,234,216838.3218,106980.7264,5229.6568
2299,120,0,0.0,0.0,105680.969,235,217448.7089,106686.8516,5680.8884
2300,119,2,837.1161,3561.6368,103039.6935,229,214130.0923,106022.8863,5662.5125
2301,122,0,0.0,0.0,104336.019,231,215606.5459,106484.1207,5396.4062
2302,122,0,0.0,0.0,104799.863,232,216245.0357,106256.7705,5798.4022
2303,120,2,706.7573,3125.4013,103247.2094,228,214164.5362,106224.8483,5292.4784
2304,121,0,0.0,0.0,104226.7597,230,215322.4196,106338.6552,5362.0047
2305,121,0,0.0,0.0,105351.8273,233,216625.5059,106567.8028,5310.8758
2306,121,1,310.7359,1504.3536,104368.2752,231,215520.2857,106050.9438,5706.0668
2307,121,0,0.0,0.0,105678.181,233,217006.7506,106518.3008,5415.2688
2308,120,1,444.6898,1860.8779,104816.8582,231,215876.5662,106225.8954,5433.8125
2309,121,0,0.0,0.0,106008.7995,234,217246.1152,106530.5366,5311.7792
2310,119,3,1290.1777,5404.7471,101608.5996,220,211745.8501,105373.9317,5358.3188
2311,119,0,0.0,0.0,102700.0487,223,213004.5923,105595.2721,5304.2716
2312,118,1,482.0225,1958.1149,101727.7568,221,211716.8963,105239.3408,5339.7987
2313,118,1,317.1241,1461.7916,100742.7375,219,210583.7672,104715.7588,5715.2708
2314,118,0,0.0,0.0,101572.4996,220,211570.2743,104871.5561,5716.2186
2315,116,2,890.1935,3658.7664,98702.2886,213,207963.5687,104103.8239,5737.4561
2316,116,0,0.0,0.0,99524.596,214,208920.5169,104267.0679,5708.8531
2317,115,1,319.4712,1524.8149,98491.4993,212,207698.9126,103866.1375,5916.2758
2318,114,1,705.9699,2445.2498,97677.8676,212,206297.3308,103943.2398,5246.2234
2319,115,0,0.0,0.0,98608.6537,214,207355.033,104040.8939,5280.4853
2320,114,1,334.9357,1582.3608,97966.26,213,206504.4867,103812.8659,5295.3608
2321,114,0,0.0,0.0,98416.9702,214,207073.4858,103584.3577,5642.1578
2322,114,2,931.063,3798.6722,95884.4311,210,203747.4077,103119.9852,5312.9914
2323,114,0,0.0,0.0,96943.9963,213,204934.7948,103340.3752,5220.4234
2324,114,0,0.0,0.0,97383.8565,214,205502.8569,103094.687,5594.3133
2325,113,1,423.6987,1836.3538,96353.4832,212,204171.9294,102796.8698,5586.5765
2326,113,0,0.0,0.0,97688.6687,215,205619.118,103294.2042,5201.245
2327,114,0,0.0,0.0,98128.7787,216,206183.9363,103047.754,5577.4036
2328,114,1,446.3492,1853.8391,97630.0522,216,205372.1163,103116.1314,5195.9326
2329,113,1,356.6141,1662.4547,96889.804,215,204406.0598,102849.5456,5231.7103
2330,114,0,0.0,0.0,97804.2704,217,205453.3324,102956.0515,5263.0104
2331,113,1,446.2074,1960.3345,96767.6464,217,204103.0691,102624.9916,5275.4311
2332,115,0,0.0,0.0,97827.4267,220,205310.9323,102860.6322,5197.8735
2333,113,2,640.2323,3038.6882,95287.4942,215,202280.839,102025.4231,5532.9216
2334,114,0,0.0,0.0,96472.4037,217,203608.0078,102431.7452,5273.859
2335,112,2,858.3058,3754.1464,93628.3688,212,200051.0052,101696.5798,5286.0566
2336,112,0,0.0,0.0,94509.9189,214,201060.5078,101813.9994,5296.5895
2337,111,2,979.8562,4037.3501,91520.4746,212,197229.1642,101076.067,5187.6226
2338,111,0,0.0,0.0,92380.0156,214,198213.0658,101160.3983,5227.6519
2339,111,1,576.676,2252.3201,90996.3018,213,196388.5519,100692.7345,5254.5156
2340,110,2,755.0485,3439.6824,88414.8672,209,193192.6518,100058.6205,5269.164
2341,110,0,0.0,0.0,89246.9939,211,194150.4758,100169.8866,5283.5953
2342,111,0,0.0,0.0,90088.0741,213,195128.7972,100297.8761,5297.847
2343,110,1,512.6437,2115.0757,88524.1295,212,193188.3443,99706.4201,5507.7947
2344,110,0,0.0,0.0,89282.9095,213,194074.2285,99845.751,5495.5681
2345,112,0,0.0,0.0,90384.7387,215,195323.9047,100234.8452,5264.3209
2346,113,0,0.0,0.0,90777.7261,216,195880.21,100050.0562,5617.4276
2347,115,0,0.0,0.0,91944.4327,218,197229.8127,100527.6618,5332.7181
2348,115,0,0.0,0.0,92971.743,221,198442.8644,100803.311,5242.8104
2349,115,0,0.0,0.0,93443.756,222,199102.2996,100657.9953,5575.5484
2350,115,0,0.0,0.0,94600.8684,224,200441.681,101093.5763,5322.2362
2351,117,0,0.0,0.0,95013.7802,225,201059.2515,100939.7929,5690.6783
2352,117,0,0.0,0.0,96389.6292,228,202625.4294,101559.7388,5261.0614
2353,118,0,0.0,0.0,97301.9221,230,203753.4403,101725.9081,5315.6102
2354,117,1,394.1697,1848.0819,96376.0652,228,202647.2083,101511.8393,5344.3037
2355,117,1,324.2227,1569.6775,95300.5601,225,201462.7573,101086.7466,5660.4506
2356,117,0,0.0,0.0,95794.3768,226,202159.3653,101080.8543,5869.1342
2357,117,0,0.0,0.0,96605.8991,227,203168.546,101358.5447,5789.1022
2358,117,1,309.5708,1566.6202,96287.3624,226,202745.2151,101609.1418,5433.7109
2359,115,2,1056.8257,4364.7629,92339.721,218,197937.1295,100410.8617,5761.5468
2360,118,0,0.0,0.0,93911.6942,223,199722.7871,101222.2592,5178.8337
2361,119,1,319.6737,1641.9957,93222.1149,224,198956.2537,101092.0741,5237.0647
2362,117,2,858.366,3810.6378,90358.1298,219,195468.2383,100426.5028,5268.6057
2363,117,0,0.0,0.0,91234.7161,221,196564.2487,100589.8506,5324.6821
2364,117,1,305.053,1599.5722,90106.2866,220,195360.6398,100185.5196,5653.8337
2365,117,0,0.0,0.0,91261.9487,222,196733.408,100664.1541,5392.3052
2366,118,0,0.0,0.0,92253.168,225,197952.9654,100947.5383,5342.259
2367,120,0,0.0,0.0,93150.6074,227,199101.3007,101156.1841,5394.5092
2368,120,0,0.0,0.0,94131.2558,230,200331.7351,101424.2467,5376.2327
2369,121,0,0.0,0.0,95048.6955,232,201510.4537,101645.3988,5421.3595
2370,118,3,1121.4712,5402.7828,90076.8975,223,195675.9943,100407.4421,5781.6547
2371,119,1,526.813,2166.9384,88707.6679,220,194033.3013,100162.9109,5757.7224
2372,120,0,0.0,0.0,89860.4248,222,195433.6069,100685.496,5487.6861
2373,120,1,357.8332,1751.5066,88577.9937,220,194064.049,100286.2693,5799.786
2374,120,0,0.0,0.0,89845.2028,223,195588.6516,100897.0579,5446.3909
2375,120,0,0.0,0.0,90729.3087,225,196730.6861,101120.9896,5480.3877
2376,119,1,323.0442,1639.0061,89984.3035,224,195916.9784,101033.0308,5494.6441
2377,119,0,0.0,0.0,90873.2582,226,197048.7215,101267.3302,5503.1331
2378,120,0,0.0,0.0,91772.2947,228,198199.2606,101513.9275,5513.0383
2379,121,1,412.2489,1948.6072,90841.3158,229,197129.18,101440.1616,5452.7026
2380,122,1,379.9473,1861.5216,89406.9442,227,195604.4412,100973.8518,5833.6451
2381,122,0,0.0,0.0,90685.3812,230,197149.237,101591.118,5482.7378
2382,122,0,0.0,0.0,91167.841,231,197909.9184,101536.5242,5815.5533
2383,123,0,0.0,0.0,92357.5635,233,199383.7857,102084.7824,5556.4398
2384,124,0,0.0,0.0,93277.6597,235,200600.7131,102358.9655,5584.0878
2385,124,0,0.0,0.0,94208.3629,237,201825.4947,102637.3894,5599.7424
2386,124,0,0.0,0.0,94644.6531,238,202552.6758,102567.6173,5960.4053
2387,125,0,0.0,0.0,95490.8938,239,203694.4295,102900.8614,5927.6744
2388,124,1,550.9265,2212.4328,93966.7615,237,201912.3276,102549.6075,6015.9586
2389,124,1,427.7952,1935.2156,92885.2954,235,200695.1874,102476.1711,5953.7208
2390,125,0,0.0,0.0,94261.7078,238,202365.8503,103180.0716,5549.0709
2391,127,0,0.0,0.0,95206.3622,240,203630.1964,103458.302,5600.5322
2392,128,0,0.0,0.0,96161.6949,242,204915.2688,103751.8271,5641.7468
2393,128,0,0.0,0.0,96599.5206,243,205680.0714,103683.5738,6036.977
2394,129,1,348.4822,1759.506,95725.0191,241,204800.6678,103714.4685,6006.1802
2395,131,0,0.0,0.0,96462.5232,242,205885.2705,103982.2462,6095.5011
2396,133,0,0.0,0.0,97341.7921,243,207122.4687,104373.8914,6071.7852
2397,133,0,0.0,0.0,98623.5208,245,208750.0883,105018.5176,5773.0498
2398,133,0,0.0,0.0,99077.686,246,209569.3078,104986.4406,6170.1812
2399,133,0,0.0,0.0,99923.9334,247,210780.7726,105348.6831,6173.1561
2400,133,1,372.5025,1857.9837,98653.5632,246,209508.5117,105156.91,6363.0385
2401,136,0,0.0,0.0,100168.4655,248,211415.6893,106064.6057,5862.6182
2402,137,0,0.0,0.0,100636.5024,249,212280.3668,106061.9324,6266.932
2403,137,0,0.0,0.0,101977.4819,251,214010.0298,106784.3871,5933.1608
2404,136,1,352.7793,1737.8128,101297.4656,249,213372.3444,106842.2713,5912.6076
2405,138,0,0.0,0.0,102457.8192,252,214939.331,107330.8833,5840.6284
2406,137,1,392.1634,1851.2207,101643.3296,250,214137.8397,107298.2609,5881.2493
2407,138,0,0.0,0.0,102673.2172,252,215572.2065,107671.0223,5917.967
2408,137,1,316.6534,1692.8759,102021.5378,252,215004.2554,107732.0483,5935.6694
2409,136,1,332.5383,1706.4041,101351.9705,250,214389.6732,107774.1062,5943.5965
2410,136,0,0.0,0.0,101844.0115,251,215256.568,107765.0938,6327.4627
2411,135,1,430.627,1956.0014,101413.8685,252,214762.0675,108161.8043,5861.3947
2412,135,0,0.0,0.0,101949.4851,253,215655.3842,108145.2415,6235.6576
2413,135,0,0.0,0.0,102723.4983,254,216778.9385,108405.7353,6324.705
2414,135,0,0.0,0.0,103550.7851,255,217948.8166,108722.6795,6350.3521
2415,135,0,0.0,0.0,104381.9985,256,219115.9562,109041.411,6367.5466
2416,135,0,0.0,0.0,105277.4391,257,220340.7391,109401.5916,6336.7085
2417,136,0,0.0,0.0,106886.0134,260,222284.3759,110250.8664,5827.4961
2418,136,0,0.0,0.0,107974.395,262,223708.6786,110560.7705,5853.513
2419,136,0,0.0,0.0,109074.34,264,225140.5398,110878.8646,5867.3352
2420,136,0,0.0,0.0,109651.0078,265,226045.2016,110826.9547,6247.2392
2421,136,1,440.717,1959.283,109170.6721,264,225456.211,111087.1175,5878.4213
2422,136,1,486.5178,2053.801,108353.4811,263,224489.5862,111016.7102,5799.395
2423,135,1,379.1697,1815.517,107643.124,262,223728.577,110932.2998,5828.1532
2424,134,1,323.0375,1631.4367,107111.148,260,223190.2408,110906.8678,5842.2251
2425,135,0,0.0,0.0,108208.0481,262,224604.0036,111212.4499,5858.5056
2426,135,0,0.0,0.0,108753.91,263,225464.4358,111125.1896,6260.3362
2427,135,0,0.0,0.0,110248.7801,266,227266.0537,111822.2699,5870.0037
2428,135,0,0.0,0.0,111379.3045,268,228702.0423,112132.1847,5865.5531
2429,135,0,0.0,0.0,112522.2507,270,230146.6261,112441.8034,5857.572
2430,135,0,0.0,0.0,113677.8382,272,231600.0073,112750.2215,5846.9476
2431,135,0,0.0,0.0,114985.0708,275,233201.2487,113153.9915,5737.1863
2432,135,0,0.0,0.0,116166.6216,277,234674.3633,113427.6433,5755.0984
2433,132,3,1222.4331,5613.4021,111158.4137,269,228731.4737,112072.8655,6160.1945
2434,132,0,0.0,0.0,112702.7937,272,230533.0702,112739.4847,5750.7918
2435,132,0,0.0,0.0,113865.8127,274,231952.8797,113002.2035,5744.8636
2436,130,2,689.0227,3468.0285,110960.9307,269,228612.6221,112147.215,6154.4764
2437,130,0,0.0,0.0,112523.6286,272,230405.9266,112815.1869,5717.111
2438,131,0,0.0,0.0,113827.7679,275,231952.9859,113165.6248,5614.5932
2439,134,0,0.0,0.0,115006.7456,277,233411.1501,113411.32,5663.0845
2440,134,1,368.4169,1773.5221,113858.2495,275,232176.2072,112901.1432,6086.8146
2441,134,1,347.2456,1701.7257,113827.391,275,232078.9198,113281.7049,5639.8238
2442,134,1,473.5437,2009.4823,112379.1414,272,230454.7032,112622.1169,6123.4449
2443,135,0,0.0,0.0,113376.4416,273,231747.7137,112899.9792,6146.293
2444,136,1,324.2573,1645.4176,113417.2717,272,231780.7723,113348.0336,5695.467
2445,136,0,0.0,0.0,114600.6274,274,233276.0826,113612.5804,5742.8749
2446,136,0,0.0,0.0,115797.2115,276,234780.246,113893.7413,5769.2932
2447,138,0,0.0,0.0,116375.1901,277,235685.5401,113759.8204,6240.5296
2448,138,1,438.6713,1991.4981,116026.8035,277,235221.5227,114070.6817,5814.0375
2449,138,0,0.0,0.0,117241.6878,279,236763.6092,114382.4783,5829.4431
2450,138,1,566.1757,2223.5296,115657.4643,276,234947.653,113730.2894,6249.8993
2451,135,3,1061.4865,5312.8311,111318.926,268,229868.8784,112947.163,6277.7894
2452,135,1,295.1954,1566.5855,111360.2248,266,229918.7137,113399.0226,5834.4662
2453,135,1,409.4434,1874.7919,110801.6117,265,229259.3393,113391.3502,5741.3774
2454,135,0,0.0,0.0,111976.5067,267,230734.3861,113659.1921,5773.6872
2455,135,0,0.0,0.0,113164.5371,269,232218.5595,113939.0944,5789.9279
2456,136,0,0.0,0.0,114365.9393,271,233724.1707,114234.7711,5803.4604
2457,136,1,281.6028,1559.5683,113435.6167,268,232826.3501,113848.867,6221.8663
2458,136,0,0.0,0.0,114412.1231,270,234102.6494,114112.3731,6258.1533
2459,136,0,0.0,0.0,116052.001,273,236036.8912,114843.9629,5820.9273
2460,137,1,456.0984,1897.9025,115388.9701,272,235234.9265,114705.7269,5825.2296
2461,139,0,0.0,0.0,116026.8568,273,236206.267,114615.4173,6258.9929
2462,139,0,0.0,0.0,117016.7109,274,237513.7054,114888.9596,6303.0349
2463,139,0,0.0,0.0,118831.6789,278,239651.5004,115749.1226,5765.6989
2464,139,0,0.0,0.0,120095.5532,280,241237.5815,116044.0697,5792.9586
2465,139,0,0.0,0.0,120758.6252,281,242217.8946,115918.9496,6235.3197
2466,139,0,0.0,0.0,122458.5993,284,244226.252,116652.3394,5810.3133
2467,140,0,0.0,0.0,123083.8713,285,245170.1295,116498.6013,6287.6569
2468,140,0,0.0,0.0,124972.3881,289,247370.2975,117368.5849,5729.3245
2469,140,0,0.0,0.0,125661.5074,290,248370.7333,117213.1204,6196.1054
2470,140,0,0.0,0.0,126731.919,292,249743.5576,117465.1884,6246.4502
2471,140,0,0.0,0.0,127898.49,294,251206.516,117792.5705,6215.4555
2472,140,1,339.3889,1691.8034,128118.5054,293,251389.9838,118292.7803,5678.6981
2473,140,0,0.0,0.0,128774.6863,294,252342.7624,118075.2473,6192.8288
2474,141,0,0.0,0.0,130618.0162,296,254485.6658,118853.4187,5719.231
2475,142,0,0.0,0.0,131333.9676,297,255514.1068,118687.984,6202.1552
2476,142,1,408.2632,1824.8785,130631.4411,295,254721.1144,118548.5562,6251.1172
2477,143,0,0.0,0.0,131824.3731,296,256231.7936,118884.6582,6237.7622
2478,143,1,332.1537,1610.3105,131354.4129,294,255755.3488,118843.1109,6272.825
2479,144,0,0.0,0.0,132547.6094,295,257273.651,119182.0373,6264.0044
2480,142,2,807.7745,3673.4117,130014.588,291,254253.6379,118659.9236,6289.1262
2481,142,1,415.7579,1733.2539,130145.0369,290,254278.3773,119056.5145,5786.826
2482,142,0,0.0,0.0,131660.3554,293,256096.8828,119458.9645,5687.5628
2483,141,2,837.1925,3486.2088,128881.1436,287,252792.2961,118427.5017,6188.6508
2484,140,1,395.6186,1802.5082,128900.2047,287,252705.5703,118778.1848,5727.1808
2485,140,0,0.0,0.0,130260.1542,289,254345.3075,119052.5982,5732.5552
2486,140,0,0.0,0.0,131633.6296,291,255994.3661,119331.0678,5729.6687
2487,141,0,0.0,0.0,133020.8514,293,257665.0333,119619.8049,5729.377
2488,141,1,386.4737,1628.1155,132080.9868,290,256632.1074,119029.5704,6226.5502
2489,142,1,526.0045,2076.6048,131187.7272,287,255515.5725,118815.2167,6222.6286
2490,142,1,340.2751,1544.863,130794.2185,285,255076.5504,118760.794,6231.5379
2491,143,0,0.0,0.0,131939.0266,286,256516.6416,119046.1393,6246.4757
2492,142,1,328.0308,1542.138,131564.2957,284,256105.5487,119011.4631,6239.7899
2493,142,0,0.0,0.0,133405.813,286,258235.1467,119774.5557,5764.778
2494,142,0,0.0,0.0,134800.5617,288,259915.0516,120065.5044,5758.9855
2495,142,0,0.0,0.0,136208.8643,290,261604.1289,120356.7786,5748.4859
2496,142,0,0.0,0.0,136902.4175,291,262573.8723,120137.0864,6244.3685
2497,143,0,0.0,0.0,138122.3682,292,264072.6309,120445.036,6220.2267
2498,145,0,0.0,0.0,140170.2345,295,266419.4391,121329.9622,5644.2424
