# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
453,2,326.6637,0.0,338.1411,326.6637,338.1411,188.5226,2,1.0,0.0,0,2,169.2803
455,1,164.935,0.0,169.3948,164.935,169.3948,95.5402,1,1.0,0.0,0,1,169.3948
458,1,161.3831,0.0,168.7199,161.3831,168.7199,92.6631,1,1.0,0.0,0,1,168.7199
460,2,327.7928,0.0,338.3878,643.5966,538.3878,505.2087,4,0.509314,0.0,0,2,169.2028
461,2,323.8846,0.0,337.6117,481.9608,437.6117,344.3491,3,0.672014,0.0,0,2,169.234
462,1,162.3004,0.0,168.8843,481.039,368.8843,412.1547,3,0.337396,0.0,0,1,168.8843
463,2,330.6038,0.0,338.9324,330.6038,338.9324,191.6714,2,1.0,0.0,0,2,169.9208
468,3,490.2326,0.0,507.2811,490.2326,507.2811,282.9515,3,1.0,0.0,0,3,169.3591
470,1,162.6936,0.0,168.9539,162.6936,168.9539,93.7397,1,1.0,0.0,0,1,168.9539
473,2,331.0079,0.0,339.0251,649.1856,539.0251,510.1604,4,0.509882,0.0,0,2,169.6049
474,2,329.1285,0.0,338.6799,488.7589,438.6799,350.0789,3,0.673396,0.0,0,2,169.9198
475,1,165.9857,0.0,169.5837,165.9857,169.5837,96.402,1,1.0,0.0,0,1,169.5837
477,2,320.2266,0.0,336.8949,479.4346,436.8949,342.5398,3,0.667925,0.0,0,2,168.5078
478,1,164.9116,0.0,169.3936,485.2025,369.3936,415.8089,3,0.339882,0.0,0,1,169.3936
479,2,334.3428,0.0,339.6309,493.5799,439.6309,353.949,3,0.677383,0.0,0,2,169.8547
480,1,164.9661,0.0,169.4067,481.733,369.4067,412.3263,3,0.342443,0.0,0,1,169.4067
481,2,325.8804,0.0,338.0451,325.8804,338.0451,187.8353,2,1.0,0.0,0,2,169.168
483,1,167.1062,0.0,169.8076,167.1062,169.8076,97.2986,1,1.0,0.0,0,1,169.8076
485,3,484.2267,0.0,506.1015,642.9354,606.1015,436.8338,4,0.75315,0.0,0,3,168.5272
486,1,163.7188,0.0,169.1689,320.5332,269.1689,251.3643,2,0.51077,0.0,0,1,169.1689
487,1,159.4465,0.0,168.3164,319.2628,268.3164,250.9463,2,0.499421,0.0,0,1,168.3164
488,1,166.5151,0.0,169.6673,166.5151,169.6673,96.8478,1,1.0,0.0,0,1,169.6673
490,1,164.4363,0.0,169.2973,323.4485,269.2973,254.1512,2,0.508385,0.0,0,1,169.2973
491,1,164.3728,0.0,169.3055,164.3728,169.3055,95.0673,1,1.0,0.0,0,1,169.3055
493,1,164.9964,0.0,169.3854,480.6203,369.3854,411.2349,3,0.343299,0.0,0,1,169.3854
494,2,323.5573,0.0,337.5307,638.4377,537.5307,500.907,4,0.506795,0.0,0,2,168.9887
495,2,321.8203,0.0,337.1962,481.3032,437.1962,344.107,3,0.668644,0.0,0,2,168.8216
