step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
108,310,310,3,5679.295,368.3279,0.0,9,4696.27,0,0.0,0.0,14290.1412,537,125177.5991,106191.1878,63596.27,342.5522,0.026743
109,313,313,3,5722.2894,375.2777,0.0,10,4740.2001,0,0.0,0.0,14559.1149,547,126340.5578,107041.2428,64210.2001,341.9848,0.026732
110,315,315,2,5758.29,381.9259,0.0,0,4907.4026,0,0.0,0.0,14559.1149,547,127038.0387,107571.5212,64757.4026,341.4969,0.026759
111,318,318,3,5804.776,381.9259,0.0,9,4874.5515,0,0.0,0.0,14840.5687,556,128240.4946,108525.3744,65294.5515,341.2748,0.026793
112,321,321,3,5858.126,389.1223,0.0,0,5022.5754,0,0.0,0.0,14840.5687,556,129170.5563,109307.4123,66012.5754,340.5215,0.02684
113,322,322,1,5880.8193,389.1223,0.0,11,4927.5273,0,0.0,0.0,15177.9748,567,130036.1066,109930.6045,66107.5273,341.3994,0.026813
114,324,324,2,5917.6968,397.5242,0.0,4,5016.3446,0,0.0,0.0,15286.2575,571,130862.7734,110560.1713,66576.3446,341.2351,0.026798
115,325,325,1,5938.3474,400.3799,0.0,8,4992.4954,0,0.0,0.0,15538.8117,579,131626.5109,111095.2038,66742.4954,341.8314,0.026772
116,326,326,1,5964.2566,406.8933,0.0,6,5025.0354,0,0.0,0.0,15726.4253,585,132314.7933,111563.3325,66965.0354,342.2188,0.026756
117,327,327,1,5984.5404,411.6665,0.0,0,5144.04,0,0.0,0.0,15726.4253,585,132805.5047,111935.0393,67274.04,342.309,0.026737
118,327,327,0,5991.4415,411.6665,0.0,11,5021.8713,0,0.0,0.0,16085.5094,596,133442.8714,112335.4907,67151.8713,343.5336,0.026692
119,327,327,0,6004.1815,420.6289,0.0,5,5065.8377,0,0.0,0.0,16248.3262,601,133857.7602,112543.5963,67195.8377,344.17,0.026662
120,327,327,0,6007.9242,424.6458,0.0,1,5159.1249,0,0.0,0.0,16271.8007,602,134115.7616,112684.836,67289.1249,344.6019,0.026632
121,328,328,1,6023.4236,425.2713,0.0,2,5192.705,0,0.0,0.0,16343.8137,604,134620.5891,113084.0704,67512.705,344.7685,0.026625
122,330,330,2,6058.4781,427.0961,0.0,0,5265.7357,0,0.0,0.0,16343.8137,604,135262.9483,113653.399,67965.7357,344.4042,0.026667
123,331,331,1,6075.7742,427.0961,0.0,7,5184.1232,0,0.0,0.0,16584.662,611,135941.8158,114173.0306,68074.1232,344.9336,0.026648
124,334,334,3,6125.609,433.129,0.0,0,5295.8674,0,0.0,0.0,16584.662,611,136791.1245,114910.595,68755.8674,344.0437,0.026704
125,340,340,6,6212.5175,433.129,0.0,4,5342.071,0,0.0,0.0,16707.221,615,138419.4576,116370.1656,69942.071,342.2652,0.02682
126,343,343,3,6264.0339,436.1736,0.0,28,4985.1715,0,0.0,0.0,17604.9219,643,140236.1149,117646.0214,70155.1715,342.9913,0.026791
127,346,346,3,6330.1179,458.411,0.0,0,5287.2182,0,0.0,0.0,17604.9219,643,141147.7777,118255.6375,71027.2182,341.7793,0.026868
128,351,351,5,6398.8315,458.411,0.0,22,5141.8987,0,0.0,0.0,18272.9138,665,143178.7768,119763.9643,71831.8987,341.2079,0.026881
129,352,352,1,6425.5968,475.4289,0.0,5,5312.7137,0,0.0,0.0,18440.407,670,143879.8954,120126.7747,72192.7137,341.2692,0.026836
130,355,355,3,6476.5,479.553,0.0,2,5476.1154,0,0.0,0.0,18514.6977,672,144913.3164,120922.5033,72926.1154,340.6268,0.026893
