# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
212,127,1101,6,279085.7641,125623.2108,12902.6361,141199.8987,0.450124,0.102709,0.505937,0.001306,0,0.0
213,127,1094,7,279909.3857,125769.9437,13396.4799,141382.9436,0.449324,0.106516,0.505103,0.001311,1,484.9507
214,127,1098,7,282172.0433,126396.0664,13873.7727,142542.1857,0.44794,0.109764,0.505161,0.001306,0,0.0
215,127,1105,7,285539.4607,127773.8813,13588.2094,144817.3515,0.447482,0.106346,0.507171,0.001301,0,0.0
216,124,1066,10,283675.8863,127766.3506,13235.2354,143299.2818,0.450396,0.103589,0.505151,0.001337,3,1437.5258
217,123,1050,11,283369.4362,127414.8577,14169.5799,142404.9801,0.449642,0.111208,0.502542,0.001353,1,470.4123
218,122,1035,12,282730.1017,127393.2692,14728.0879,141223.7261,0.450583,0.115611,0.4995,0.00137,1,482.1491
219,122,1036,12,284063.3854,128106.876,15008.0699,141563.4211,0.45098,0.117153,0.498352,0.00137,0,0.0
220,121,1013,14,284842.2943,129640.9668,13320.8872,142490.4218,0.455132,0.102752,0.500243,0.001397,2,1137.9852
221,119,991,16,284052.9064,129491.6379,13370.7589,141790.491,0.455872,0.103256,0.499169,0.001413,2,1079.4215
222,119,1008,16,287647.0428,130420.8872,13404.7147,144421.4224,0.453406,0.10278,0.502079,0.001387,0,0.0
223,119,1020,16,291123.3081,131278.0881,13509.627,146935.5746,0.450936,0.102908,0.504719,0.001365,0,0.0
224,119,1032,16,294618.8405,132125.7621,13620.5953,149472.4646,0.448463,0.103088,0.507342,0.001343,0,0.0
225,117,1010,18,293566.317,131846.0235,13700.752,148609.5231,0.449118,0.103915,0.506221,0.001358,2,1143.618
226,117,999,19,293856.546,131708.4898,14218.9005,148519.1371,0.448207,0.107957,0.505414,0.001364,1,559.0965
227,119,1010,19,296835.5802,132633.1701,14245.9456,150556.4461,0.446824,0.107409,0.507205,0.001351,0,0.0
228,121,1005,20,298375.0313,133362.349,13995.0251,151630.8268,0.446962,0.10494,0.508189,0.001352,1,511.6853
229,121,1011,20,300658.9301,133727.7459,14590.5915,152953.7624,0.444782,0.109107,0.508728,0.001342,0,0.0
230,121,1016,20,303200.0233,134514.3616,14755.479,154543.3523,0.443649,0.109694,0.509708,0.001335,0,0.0
231,121,1017,20,304500.0851,134744.4175,15477.3143,154891.5229,0.44251,0.114864,0.508675,0.001334,0,0.0
