# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
463,2,519.819,1267.9555,520.2439,360936.5581,215262.2271,144023.7721,662,0.00144,0.0,0,2,264.0914
464,4,1055.8672,2768.7757,1039.7185,359611.3636,214409.065,144428.3037,661,0.002936,0.25,1,3,272.1867
465,4,1052.7938,2542.4702,1053.6223,358836.9877,215947.7831,142326.1727,660,0.002934,0.0,0,4,266.379
466,4,1090.9376,2842.7502,1073.5098,357242.23,215470.1733,141767.2688,658,0.003054,0.25,1,3,281.7611
467,1,205.8868,565.7818,205.9371,354556.2948,214186.7361,141578.67,655,0.000581,0.0,0,1,205.9371
468,3,849.6385,2220.2297,850.2088,355459.1811,214398.9901,141342.7374,655,0.00239,0.0,0,3,292.1586
469,3,938.3107,2483.9458,940.126,353374.4224,213174.3102,141902.4697,654,0.002655,0.0,0,3,345.1668
470,1,247.5799,746.4161,248.0664,353611.1627,214976.9542,138973.2517,652,0.0007,0.0,0,1,248.0664
471,2,516.9903,1275.0831,517.2623,354499.3076,214345.9572,139880.0336,653,0.001458,0.0,0,2,274.4223
472,5,1323.6214,3153.4422,1313.8117,355025.154,214282.013,139392.3574,652,0.003728,0.2,1,4,259.0775
473,4,1185.4846,2936.3079,1187.0863,352415.2956,212851.0397,139281.5266,649,0.003364,0.0,0,4,305.2791
475,4,1047.3104,2634.6914,1048.503,353785.6543,213205.7112,138844.3716,650,0.00296,0.0,0,4,273.428
476,3,836.2879,2129.9576,837.3476,352765.8074,212790.2934,138205.3318,648,0.002371,0.0,0,3,295.429
477,4,1098.6601,2545.3501,1081.1994,351043.1821,211032.3658,139709.7531,648,0.00313,0.25,1,3,264.7925
478,2,540.2033,1275.184,530.0116,348133.8958,209327.3215,140779.8448,647,0.001552,0.5,1,1,292.2471
479,1,304.5429,744.2681,304.9845,349531.2215,211266.5743,139602.2573,649,0.000871,0.0,0,1,304.9845
480,3,910.7163,2220.3686,911.6059,351536.2952,212475.3319,138746.6549,650,0.002591,0.0,0,3,278.4585
481,3,849.4258,2043.3874,850.6697,351796.761,212914.025,137246.5196,648,0.002415,0.0,0,3,273.2154
483,4,1142.0071,2745.0566,1143.6061,351145.0328,210231.6519,140973.0568,651,0.003252,0.0,0,4,304.5955
484,5,1500.9756,3524.2746,1454.1584,351614.1487,212410.3054,138608.6088,651,0.004269,0.4,2,3,288.0016
485,1,263.1277,668.5283,255.3541,348124.2603,210316.3322,138746.6299,647,0.000756,1.0,1,0,255.3541
486,4,1187.1485,2753.9703,1185.6543,348288.3098,209440.8201,139658.3101,647,0.003409,0.25,1,3,289.6595
487,2,567.4928,1376.6537,550.2204,344859.7594,207554.7053,140490.7448,645,0.001646,0.5,1,1,313.3576
488,2,529.4838,1367.8866,529.9876,343804.8774,207316.4748,140727.142,645,0.00154,0.0,0,2,296.98
489,6,1602.7896,3992.1435,1588.3889,345921.4768,210319.3433,138534.1951,647,0.004633,0.1667,1,5,281.6531
490,1,277.7257,776.5548,277.8971,343026.61,209671.5984,137683.955,644,0.00081,0.0,0,1,277.8971
491,7,1787.2884,4446.6602,1786.1347,342242.0379,207783.0202,139538.6839,644,0.005222,0.1429,1,6,255.7711
492,1,240.9912,549.2732,241.0905,339691.0347,208852.0786,135796.6326,638,0.000709,0.0,0,1,241.0905
493,1,287.8056,794.7411,288.0537,341057.989,208583.4279,136000.5019,638,0.000844,0.0,0,1,288.0537
494,2,480.7037,1347.2234,481.6836,340231.1563,206494.6594,137592.6935,637,0.001413,0.0,0,2,254.1719
495,3,841.1322,2010.9907,828.4767,339945.5542,206435.1013,137209.1028,636,0.002474,0.3333,1,2,278.701
496,3,867.4067,2169.2952,855.3014,341086.1462,208365.3532,135087.2152,636,0.002543,0.3333,1,2,276.8329
497,1,312.9772,766.0999,313.1597,339683.6807,206753.3057,137633.0745,639,0.000921,0.0,0,1,313.1597
498,1,252.0588,584.2109,252.0706,339295.0051,205822.1101,138528.1813,639,0.000743,0.0,0,1,252.0706
