# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
350,actif_total,198,2388.1096,4082.2816,474.9284,1126.718,1202.0059,1371.0088,1541.7197,1879.7093,21111.9585,22992.4751
350,ratio_L_P,198,0.0899,0.0132,0.0233,0.0757,0.0835,0.0927,0.0987,0.0992,0.1205,0.1303
350,taux_interne,198,0.0139,0.002,0.0082,0.0121,0.0132,0.0141,0.015,0.0155,0.0162,0.0231
350,levier_entite,198,0.8773,0.1703,0.1628,0.9126,0.9134,0.9168,0.9261,0.9315,0.9427,0.9866
360,passif_total,205,1411.3572,597.7353,813.0874,1047.1814,1113.6642,1253.8693,1410.3184,1671.1452,3697.6539,3731.9568
360,actif_liquide,205,126.839,60.7711,30.7715,88.878,97.7686,108.967,131.9395,162.8108,362.1109,487.4826
360,actif_total,205,2442.4296,4340.9192,838.8589,1137.6641,1210.922,1353.4339,1524.8095,1828.956,22705.1672,24862.9757
360,ratio_L_P,205,0.0892,0.011,0.0378,0.0761,0.0832,0.089,0.0984,0.0989,0.0996,0.1306
360,taux_interne,205,0.0138,0.0017,0.0082,0.0122,0.0133,0.0141,0.015,0.0155,0.0158,0.0175
360,levier_entite,205,0.8783,0.171,0.1481,0.9129,0.9137,0.9201,0.9266,0.9323,0.9515,0.9693
370,passif_total,211,1418.6539,611.7148,606.2312,1058.4739,1121.8329,1253.9381,1434.1398,1672.9225,3801.4416,3836.5559
370,actif_liquide,211,130.96,81.1276,11.9913,89.4353,97.8988,108.844,133.0436,155.5229,524.9612,591.3757
370,actif_total,211,2501.9932,4631.8635,613.2225,1146.1861,1217.8397,1361.8393,1550.606,1770.1527,24426.2362,26878.8317
370,ratio_L_P,211,0.0898,0.0143,0.0198,0.0739,0.0828,0.0891,0.0982,0.0987,0.1382,0.1551
