# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
230,actif_total,139,943.4892,1255.1321,438.9111,450.2902,470.3158,549.057,677.7042,949.0105,6276.2516,6617.1858
230,ratio_L_P,139,0.115,0.0182,0.05,0.0993,0.1095,0.1208,0.1237,0.1247,0.1668,0.1798
230,taux_interne,139,0.0216,0.003,0.0145,0.0171,0.0201,0.0223,0.0242,0.0247,0.025,0.025
230,levier_entite,139,0.8492,0.1826,0.1746,0.8962,0.897,0.8987,0.9093,0.9159,0.9367,0.939
240,passif_total,144,593.3175,246.4761,305.3249,409.6077,434.2366,524.1493,626.0045,860.2257,1319.4803,1370.4009
240,actif_liquide,144,71.9265,44.5654,11.9913,46.3737,49.2901,57.5845,72.6484,103.5516,251.0444,257.6207
240,actif_total,144,985.1025,1403.159,312.3162,451.8552,477.558,572.7382,692.2618,958.911,7097.2143,7504.6629
240,ratio_L_P,144,0.117,0.0203,0.0393,0.0987,0.1076,0.1203,0.123,0.124,0.1903,0.1956
240,taux_interne,144,0.0215,0.0033,0.0135,0.017,0.02,0.0218,0.024,0.0247,0.028,0.0286
240,levier_entite,144,0.8524,0.1789,0.1716,0.8968,0.8974,0.9002,0.9118,0.9178,0.9472,0.9776
250,passif_total,147,622.6085,268.6053,407.6312,418.8185,455.0417,546.6933,642.6365,868.7321,1485.2319,1499.5011
250,actif_liquide,147,71.6022,39.7841,42.3467,48.3118,50.1476,57.0745,73.2688,104.268,250.4139,275.8435
250,actif_total,147,1046.7392,1559.2157,450.8624,460.9305,501.2688,608.8662,707.0069,968.1609,7975.652,8444.4944
250,ratio_L_P,147,0.1135,0.0167,0.05,0.0937,0.1051,0.1189,0.1221,0.1232,0.1677,0.1857
250,taux_interne,147,0.021,0.0031,0.0129,0.017,0.0197,0.0214,0.0234,0.0244,0.0248,0.0248
250,levier_entite,147,0.8542,0.1778,0.175,0.8971,0.8978,0.9008,0.9135,0.9205,0.9348,0.9398
260,passif_total,151,642.0319,275.0788,415.2953,432.5942,484.1192,567.7869,650.9765,876.0894,1524.171,1580.5139
260,actif_liquide,151,74.1607,49.1489,40.3612,48.1846,50.7706,59.5361,73.8387,93.8653,298.4741,330.6495
260,actif_total,151,1104.9479,1730.4379,456.5128,473.6936,531.0147,623.5909,718.0099,976.16,8963.9934,9514.503
260,ratio_L_P,151,0.1124,0.0222,0.05,0.0906,0.0996,0.1179,0.1217,0.1228,0.1963,0.2092
260,taux_interne,151,0.0206,0.003,0.0126,0.0169,0.0196,0.021,0.0227,0.024,0.0245,0.0245
260,levier_entite,151,0.856,0.1796,0.1592,0.8974,0.8981,0.9034,0.9165,0.9232,0.9404,0.952
270,passif_total,156,653.6924,314.9329,414.8517,440.0072,477.4982,567.7422,663.8488,881.8138,1747.0993,1762.7505
270,actif_liquide,156,76.8726,57.267,39.1952,46.0049,50.0021,59.1578,74.6858,100.0249,322.0514,374.8473
270,actif_total,156,1144.0157,1908.4926,452.6402,481.977,523.3543,617.986,725.8302,982.3831,10017.0096,10659.5771
270,ratio_L_P,156,0.1124,0.0206,0.05,0.0906,0.0986,0.1174,0.1213,0.1223,0.1873,0.2126
270,taux_interne,156,0.0206,0.0031,0.0119,0.0168,0.0194,0.021,0.0229,0.0238,0.0245,0.0245
270,levier_entite,156,0.8587,0.1762,0.1654,0.8976,0.8983,0.9039,0.9182,0.9243,0.9343,0.9436
280,passif_total,161,673.8244,334.0672,416.0938,438.5781,488.1374,585.7679,683.7344,886.9106,1816.6543,1836.496
280,actif_liquide,161,68.8284,35.7428,35.0963,43.6744,49.9698,59.2398,75.3989,92.6326,260.1263,295.4427
280,actif_total,161,1197.1366,2089.6243,450.4326,477.5665,542.0165,643.818,749.3784,987.9232,11152.4247,11898.6396
280,ratio_L_P,161,0.1049,0.0207,0.05,0.0766,0.094,0.1094,0.1206,0.1216,0.1466,0.1609
280,taux_interne,161,0.0203,0.0031,0.0117,0.0168,0.0191,0.0207,0.0226,0.0239,0.0243,0.0245
280,levier_entite,161,0.8621,0.1758,0.1493,0.8978,0.8986,0.9068,0.9194,0.927,0.9517,0.9558
290,passif_total,169,667.9011,344.603,279.3341,428.7649,488.5999,580.6662,668.7297,818.4753,1894.69,1919.982
290,actif_liquide,169,72.8244,48.5425,11.9913,44.6326,50.3216,58.1802,75.2671,95.5831,308.9607,317.6997
290,actif_total,169,1220.2061,2272.6168,286.3254,472.3228,536.2364,636.0546,734.6825,911.2601,12389.5743,13265.5719
290,ratio_L_P,169,0.1067,0.0191,0.0429,0.0812,0.094,0.11,0.1204,0.1212,0.1629,0.1664
290,taux_interne,169,0.0205,0.0032,0.0114,0.0175,0.0193,0.0207,0.0226,0.0241,0.0245,0.0299
290,levier_entite,169,0.8645,0.1749,0.1391,0.898,0.8988,0.9078,0.9203,0.9313,0.9525,0.9756
300,passif_total,173,680.677,357.61,424.562,458.3687,498.9868,572.0857,673.4113,878.9677,1983.7434,2012.4958
300,actif_liquide,173,76.6282,60.2724,37.199,44.845,50.2298,58.0843,75.8942,96.0351,348.3045,399.2985
300,actif_total,173,1276.3058,2490.2658,464.419,503.0543,548.5605,628.4995,744.4038,963.2553,13752.0191,14748.6396
300,ratio_L_P,173,0.1078,0.0214,0.0496,0.0793,0.0943,0.1119,0.1204,0.1212,0.1771,0.1984
300,taux_interne,173,0.0202,0.0031,0.0111,0.0169,0.0193,0.0209,0.0224,0.0234,0.0242,0.0243
300,levier_entite,173,0.865,0.1752,0.133,0.8982,0.899,0.9069,0.9206,0.9335,0.9437,0.9576
310,passif_total,174,707.1632,374.4296,434.2824,464.0189,502.9495,602.2405,742.3337,901.683,2070.8461,2111.6657
310,actif_liquide,174,76.4514,56.6482,28.1955,43.5652,51.4323,60.4937,76.5172,96.407,322.2116,359.0509
310,actif_total,174,1360.0468,2746.3664,463.4542,505.9335,552.878,667.7772,801.3577,961.781,15250.7904,16405.1303
310,ratio_L_P,174,0.1046,0.0214,0.05,0.0766,0.0869,0.1092,0.12,0.1209,0.1595,0.173
310,taux_interne,174,0.0199,0.0031,0.0109,0.0167,0.0184,0.0204,0.0223,0.0232,0.0239,0.024
310,levier_entite,174,0.8667,0.1775,0.1213,0.8983,0.8991,0.9095,0.926,0.9366,0.9511,0.9515
320,passif_total,181,704.8927,413.5476,399.5057,451.956,494.0664,607.7452,707.2341,904.0962,2275.4353,2322.1414
320,actif_liquide,181,77.3592,71.101,22.8733,38.0636,49.1843,59.276,76.6035,96.7169,421.3558,461.8053
320,actif_total,181,1387.8911,2981.7549,424.3929,493.3487,542.573,658.5776,772.8895,952.6372,16865.1484,18194.6819
320,ratio_L_P,181,0.1042,0.0254,0.0264,0.0748,0.0883,0.1084,0.1198,0.1206,0.1847,0.1989
320,taux_interne,181,0.0201,0.0033,0.0104,0.0166,0.0188,0.0203,0.0225,0.0235,0.0249,0.025
320,levier_entite,181,0.8695,0.1745,0.122,0.8985,0.8993,0.91,0.9257,0.9377,0.9685,0.9798
330,passif_total,183,726.3987,434.7969,410.7532,469.7775,510.8236,606.5903,723.8811,908.7525,2358.775,2396.7736
330,actif_liquide,183,74.0196,60.9552,25.6299,40.0951,48.8257,58.9433,76.3515,96.9858,413.6011,434.6987
330,actif_total,183,1464.9812,3261.5423,438.3887,509.9423,555.0742,658.5157,786.9346,996.5128,18601.9588,20121.5321
330,ratio_L_P,183,0.1007,0.0257,0.0362,0.0647,0.08,0.1094,0.1195,0.1202,0.1731,0.1847
330,taux_interne,183,0.0198,0.0032,0.0102,0.0166,0.0186,0.0203,0.0221,0.0231,0.0244,0.0247
330,levier_entite,183,0.8711,0.1754,0.117,0.8986,0.8994,0.9093,0.9297,0.9449,0.962,0.9705
340,passif_total,186,733.3741,476.5311,394.7687,459.4622,510.3018,598.8751,717.7168,910.9015,2588.6645,2628.6148
340,actif_liquide,186,76.137,70.7522,7.3366,36.827,46.502,58.8245,77.4783,97.2108,414.0245,459.6045
340,actif_total,186,1511.1687,3515.5618,400.5647,486.6883,552.6876,652.9199,780.7851,1013.0048,20325.4774,21690.1423
340,ratio_L_P,186,0.0994,0.0272,0.0155,0.0623,0.0773,0.1096,0.1194,0.12,0.159,0.1762
340,taux_interne,186,0.0199,0.0033,0.0098,0.0166,0.0187,0.0204,0.0221,0.0233,0.0244,0.0252
340,levier_entite,186,0.8738,0.1743,0.1168,0.8987,0.8995,0.9093,0.9328,0.9477,0.9858,0.9951
350,passif_total,188,742.1983,482.5395,413.249,473.5943,508.9044,616.5155,752.6239,912.8471,2601.7257,2691.1635
350,actif_liquide,188,75.3957,72.8666,8.4631,34.3454,48.162,60.9685,76.5479,97.4153,414.3869,575.1601
350,actif_total,188,1555.4261,3692.2932,416.7121,508.7471,552.6992,670.4066,799.855,1016.1081,21600.33,23246.3549
350,ratio_L_P,188,0.0983,0.0292,0.0205,0.0544,0.077,0.11,0.1192,0.1198,0.1636,0.2137
350,taux_interne,188,0.0198,0.0033,0.0096,0.0165,0.0182,0.0201,0.0222,0.023,0.0242,0.0246
350,levier_entite,188,0.8744,0.1751,0.1158,0.8987,0.8996,0.9066,0.9339,0.9523,0.9764,0.9917
360,passif_total,190,741.9464,478.058,391.6203,474.4064,523.4301,619.0206,712.382,914.5476,2608.0465,2720.5165
360,actif_liquide,190,79.8646,83.4924,6.6292,33.3961,47.2995,61.2607,77.0932,97.5932,467.5581,538.8842
360,actif_total,190,1577.7496,3800.2212,402.2323,523.05,570.5948,669.7725,784.4476,990.7257,21349.4368,24439.6129
360,ratio_L_P,190,0.0996,0.0299,0.0161,0.0561,0.0789,0.1115,0.1191,0.1196,0.1812,0.1981
360,taux_interne,190,0.0197,0.0032,0.0096,0.0165,0.0187,0.0201,0.0219,0.023,0.0247,0.0253
360,levier_entite,190,0.8749,0.1757,0.1035,0.8988,0.8997,0.9063,0.9337,0.9533,0.9753,0.9961
