K_receveuse,K_donneuse,principal,surplus,partage
200.0,424.9811320754717,112.49056603773585,0.5975992574511011,0.5964327327771596
200.0,438.79245283018867,119.39622641509433,0.6538106997700694,0.600723517381865
200.0,452.60377358490564,126.30188679245282,0.7110341937926563,0.604904767729353
200.0,466.4150943396226,133.2075471698113,0.7691658594590862,0.6089832101783292
200.0,480.2264150943396,140.1132075471698,0.8281123507739565,0.6129649470483574
200.0,494.0377358490566,147.0188679245283,0.8877896034139994,0.6168555318908243
200.0,507.8490566037736,153.9245283018868,0.9481217561400399,0.6206600337723501
200.0,521.6603773584906,160.83018867924528,1.0090402183811236,0.6243830924325572
200.0,535.4716981132076,167.7358490566038,1.070482861302601,0.628028965821674
200.0,549.2830188679245,174.64150943396226,1.1323933136333508,0.6316015712425797
200.0,563.0943396226414,181.5471698113207,1.194720346722434,0.6351045210992736
200.0,576.9056603773585,188.45283018867923,1.2574173358867569,0.6385411540758739
200.0,590.7169811320755,195.35849056603774,1.320441787222265,0.6419145624276311
200.0,604.5283018867924,202.2641509433962,1.3837549207809658,0.6452276159500243
200.0,618.3396226415094,209.16981132075472,1.4473213024382332,0.6484829830986025
200.0,632.1509433962265,216.07547169811323,1.5111085179514419,0.6516831496557015
200.0,645.9622641509434,222.9811320754717,1.5750868836867227,0.6548304352776247
200.0,659.7735849056603,229.88679245283015,1.639229189303883,0.6579270082042993
200.0,673.5849056603773,236.79245283018867,1.7035104683704887,0.6609748983706096
200.0,687.3962264150944,243.69811320754718,1.7679077934468879,0.6639760091232758
200.0,701.2075471698113,250.60377358490564,1.83240009266585,0.666932127717387
200.0,715.0188679245283,257.50943396226415,1.8969679852375592,0.6698449347419522
200.0,728.8301886792452,264.4150943396226,1.9615936336554256,0.6727160126030307
200.0,742.6415094339623,271.3207547169811,2.026260610672942,0.6755468531752606
200.0,756.4528301886792,278.2264150943396,2.0909537793714534,0.6783388647178499
200.0,770.2641509433962,285.1320754716981,2.155659184854322,0.6810933781382613
200.0,784.0754716981132,292.0377358490566,2.220363956286185,0.683811652676256
200.0,797.8867924528302,298.9433962264151,2.2850562181554466,0.686494881071438
200.0,811.6981132075472,305.8490566037736,2.349725009773806,0.6891441942698341
200.0,825.5094339622641,312.75471698113205,2.4143602121460077,0.6917606657179848
200.0,839.3207547169811,319.66037735849056,2.4789524814444306,0.6943453152873332
200.0,853.132075471698,326.566037735849,2.5434931884130094,0.6968991128665193
200.0,866.9433962264151,333.47169811320754,2.6079743631021444,0.699422981654838
200.0,880.7547169811321,340.37735849056605,2.672388644404002,0.701917801186294
200.0,894.566037735849,347.2830188679245,2.7367292339168543,0.704384410110358
200.0,908.377358490566,354.188679245283,2.8009898537190594,0.7068236087526024
200.0,922.188679245283,361.0943396226415,2.8651647076785736,0.709236161475892
200.0,936.0,368.0,2.9292484459642765,0.7116227988605494
200.0,949.8113207547169,374.90566037735846,2.9932361324603605,0.7139842197199721
200.0,963.622641509434,381.811320754717,3.057123214816542,0.716321092966428
200.0,977.433962264151,388.7169811320755,3.120905496894082,0.7186340593402843
200.0,991.2452830188679,395.62264150943395,3.1845791133923598,0.7209237330145098
200.0,1005.0566037735849,402.52830188679246,3.2481405064619366,0.7231907030852051
200.0,1018.8679245283018,409.4339622641509,3.311586404129976,0.7254355349577121
200.0,1032.6792452830189,416.33962264150944,3.374913800380213,0.727658771637076
200.0,1046.4905660377358,423.2452830188679,3.4381199367456503,0.729860934930676
200.0,1060.301886792453,430.15094339622647,3.5012022852853093,0.732042526570153
200.0,1074.1132075471696,437.0566037735848,3.5641585328287775,0.7342040292590909
200.0,1087.9245283018868,443.9622641509434,3.6269865663831595,0.736345907652294
200.0,1101.735849056604,450.86792452830196,3.689684459606724,0.7384686092720049
200.0,1115.5471698113206,457.7735849056603,3.7522504602624167,0.7405725653658768
200.0,1129.3584905660377,464.6792452830189,3.8146829785722787,0.7426581917111427
200.0,1143.1698113207547,471.58490566037733,3.87698057640079,0.7447258893689962
200.0,1156.9811320754716,478.4905660377358,3.9391419572017057,0.746776045392866
200.0,1170.7924528301887,485.39622641509436,4.001165956668586,0.7488090334939422
200.0,1184.6037735849056,492.3018867924528,4.063051534034443,0.7508252146670504
200.0,1198.4150943396226,499.2075471698113,4.124797763970733,0.7528249377796815
200.0,1212.2264150943397,506.11320754716985,4.186403829040032,0.7548085401267814
200.0,1226.0377358490566,513.0188679245283,4.2478690126606224,0.7567763479536688
200.0,1239.8490566037735,519.9245283018868,4.309192692544769,0.7587286769492837
200.0,1253.6603773584905,526.8301886792452,4.370374334575651,0.760665832711771
200.0,1267.4716981132076,533.7358490566038,4.431413487090644,0.7625881111882542
200.0,1281.2830188679245,540.6415094339623,4.492309775541372,0.7644957990905238
200.0,1295.0943396226414,547.5471698113207,4.55306289750343,0.7663891742882057
200.0,1308.9056603773583,554.4528301886792,4.613672618010675,0.7682685061808807
200.0,1322.7169811320755,561.3584905660377,4.674138765190975,0.770134056050498
200.0,1336.5283018867924,568.2641509433962,4.734461226182326,0.7719860773953379
200.0,1350.3396226415093,575.1698113207547,4.794639943309583,0.7738248162466782
200.0,1364.1509433962265,582.0754716981132,4.854674910503917,0.7756505114692447
200.0,1377.9622641509434,588.9811320754717,4.91456616994806,0.777463395046424
200.0,1391.7735849056603,595.8867924528302,4.974313808932152,0.7792636923511933
200.0,1405.5849056603772,602.7924528301886,5.033917956905761,0.7810516224035972
200.0,1419.3962264150944,609.6981132075472,5.0933787827129535,0.7828273981155919
200.0,1433.2075471698113,616.6037735849056,5.152696491998121,0.7845912265239894
200.0,1447.0188679245282,623.5094339622641,5.211871324771266,0.7863433090122062
200.0,1460.8301886792453,630.4150943396227,5.270903553122295,0.788083841521452
200.0,1474.6415094339623,637.3207547169811,5.32979347907451,0.7898130147519692
200.0,1488.4528301886792,644.2264150943396,5.388541432568175,0.7915310143548823
200.0,1502.264150943396,651.132075471698,5.447147769565987,0.7932380211151878
200.0,1516.0754716981132,658.0377358490566,5.5056128702723655,0.7949342111263735
200.0,1529.8867924528302,664.9433962264151,5.563937137459554,0.7966197559571222
200.0,1543.698113207547,671.8490566037735,5.622120994893557,0.7982948228105475
200.0,1557.5094339622642,678.7547169811321,5.680164885853728,0.7999595746763385
200.0,1571.3207547169811,685.6603773584906,5.738069271740258,0.8016141704762202
200.0,1585.132075471698,692.566037735849,5.795834630763814,0.8032587652030608
200.0,1598.943396226415,699.4716981132075,5.853461456712601,0.8048935100539766
