# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
190,119,215,0,96831.1557,64769.6994,7691.2194,24965.2369,0.668893,0.118747,0.257822,0.005498,0,0.0
191,120,219,0,98071.6509,65407.4405,7671.6884,25592.522,0.666935,0.117291,0.260957,0.005398,0,0.0
192,121,220,0,98885.6907,65719.4911,7985.6601,25785.5394,0.664601,0.121511,0.260761,0.005374,0,0.0
193,121,224,0,100197.9587,66456.4026,7858.4646,26488.0915,0.663251,0.11825,0.264358,0.005271,0,0.0
194,121,226,0,101216.1444,66926.994,7996.4781,26897.6723,0.661228,0.119481,0.265745,0.005228,0,0.0
195,121,227,0,101990.484,67257.5853,8268.3616,27069.5371,0.65945,0.122936,0.265412,0.005202,0,0.0
196,121,228,0,102811.8696,67693.4605,8426.5333,27296.8758,0.658421,0.124481,0.265503,0.005185,0,0.0
197,122,230,0,103820.1249,68295.1021,8428.4664,27706.5564,0.657821,0.123412,0.266871,0.005142,0,0.0
198,123,234,0,105229.5601,69148.5716,8184.011,28511.9775,0.657121,0.118354,0.27095,0.005056,0,0.0
199,123,235,0,106068.1715,69501.0821,8432.924,28749.1654,0.655249,0.121335,0.271044,0.005041,0,0.0
200,123,236,0,106898.3901,69913.1524,8614.0523,28986.1854,0.654015,0.123211,0.271156,0.005025,0,0.0
201,124,238,0,107948.9214,70522.3933,8607.2487,29439.2793,0.653294,0.12205,0.272715,0.004992,0,0.0
202,125,241,0,109024.8444,71120.6065,8617.1735,29912.0645,0.652334,0.121163,0.27436,0.004932,0,0.0
203,125,243,0,110025.4239,71646.1693,8687.788,30316.4667,0.651178,0.12126,0.275541,0.00489,0,0.0
204,126,245,0,111105.3799,72231.1799,8710.4798,30793.7202,0.650114,0.120592,0.277158,0.00486,0,0.0
205,126,247,0,112164.3505,72785.6639,8751.2763,31257.4104,0.64892,0.120234,0.278675,0.004827,0,0.0
206,127,249,0,113246.1735,73351.0071,8793.3652,31736.8013,0.647713,0.119881,0.280246,0.004798,0,0.0
207,129,251,0,114136.5948,73775.8949,8997.5195,32008.1804,0.646382,0.121957,0.280437,0.004755,0,0.0
208,130,254,0,115428.7421,74518.5642,8875.8348,32684.343,0.645581,0.119109,0.283156,0.004703,0,0.0
209,131,260,0,117325.6037,75611.7642,8414.1896,33954.6499,0.644461,0.111281,0.289405,0.004592,0,0.0
210,132,262,0,118377.7238,75942.684,8729.9845,34365.0554,0.641529,0.114955,0.2903,0.004555,0,0.0
211,132,263,0,119225.7581,76212.9488,9092.0174,34580.7919,0.639232,0.119298,0.290045,0.004537,0,0.0
212,133,266,0,120490.4659,76874.4412,9069.8975,35211.1272,0.638013,0.117983,0.292232,0.004483,0,0.0
213,134,267,0,121331.588,77210.771,9378.8597,35411.9572,0.636362,0.121471,0.291861,0.004464,0,0.0
214,134,268,0,122228.2332,77666.0546,9551.679,35680.4996,0.635418,0.122984,0.291917,0.004454,0,0.0
215,134,269,0,123088.5985,78134.5798,9704.1124,35919.9063,0.634783,0.124197,0.291822,0.004439,0,0.0
216,134,274,0,124854.3028,79255.6522,9195.3852,37073.2654,0.634785,0.116022,0.296932,0.004363,0,0.0
217,134,275,0,125729.8131,79574.156,9490.0408,37335.6163,0.632898,0.11926,0.296951,0.004351,0,0.0
218,134,277,0,126839.0532,80133.4197,9534.6348,37840.9987,0.631772,0.118984,0.298339,0.004325,0,0.0
219,134,278,0,127739.9553,80545.9476,9719.5251,38144.4827,0.630546,0.120671,0.29861,0.00432,0,0.0
220,135,279,0,128587.8962,80966.7683,9904.5995,38391.5284,0.629661,0.122329,0.298563,0.004306,0,0.0
221,135,280,0,129467.5511,81449.7551,10012.0618,38680.7342,0.629113,0.122923,0.298768,0.004298,0,0.0
222,135,281,0,130311.5913,81925.2193,10120.1155,38941.2565,0.628687,0.123529,0.298832,0.004285,0,0.0
223,135,283,0,131420.0619,82600.528,10020.0222,39474.5117,0.628523,0.121307,0.300369,0.004262,0,0.0
224,135,284,0,132307.2805,83072.3918,10117.7951,39792.0936,0.627875,0.121795,0.300755,0.004258,0,0.0
225,135,286,0,133419.6396,83714.096,10037.7741,40342.7695,0.62745,0.119905,0.302375,0.004236,0,0.0
226,136,287,0,134236.2014,84108.9908,10216.0505,40591.1602,0.626575,0.121462,0.302386,0.004221,0,0.0
227,138,290,0,135621.1115,84933.6659,9983.3151,41394.1304,0.626257,0.117542,0.305219,0.004187,0,0.0
228,141,292,0,136683.4805,85430.3995,10114.6576,41843.4235,0.625024,0.118396,0.306134,0.004157,0,0.0
229,141,293,0,137607.444,85848.9191,10288.3061,42175.2188,0.623868,0.119842,0.306489,0.004154,0,0.0
230,141,297,0,139183.8603,86749.964,9979.0814,43159.8149,0.623276,0.115033,0.310092,0.004107,0,0.0
231,141,298,0,140064.616,87048.6089,10275.0432,43445.9638,0.621489,0.118038,0.310185,0.004097,0,0.0
232,141,299,0,140967.6087,87444.1298,10465.1116,43763.3673,0.620314,0.119678,0.31045,0.00409,0,0.0
233,141,302,0,142330.0665,88200.771,10285.1581,44549.1374,0.619692,0.116611,0.312999,0.004051,0,0.0
