step,volume_joules,nb_entites,ratio_destruction
2321,405.2028,1,0.001071
2323,502.3964,1,0.001327
2325,579.6592,1,0.001527
2329,404.1076,1,0.001058
2330,461.0974,1,0.00121
2331,457.4103,1,0.001199
2335,646.0224,1,0.001684
2337,447.1101,1,0.001166
2338,615.4122,1,0.001611
2340,633.7881,1,0.001659
2347,432.254,1,0.001104
2353,474.551,1,0.001193
2354,572.5745,1,0.001438
2357,1271.1744,2,0.00319
2358,441.7681,1,0.001128
2360,500.5183,1,0.001267
2363,1099.2982,2,0.002783
2365,1321.7148,2,0.00336
2369,527.3659,1,0.001347
2371,670.7407,1,0.001708
2372,556.9831,1,0.001431
2374,567.6219,1,0.001459
2375,486.412,1,0.00126
2376,815.6965,1,0.002125
2379,501.8141,1,0.001305
2380,501.052,1,0.001307
2382,559.8075,1,0.00146
2383,1263.6951,2,0.003317
2385,444.0012,1,0.001182
2387,411.5058,1,0.001096
2388,392.9124,1,0.001051
2389,441.4742,1,0.001182
2391,697.4302,1,0.001858
2392,442.2596,1,0.001188
2393,708.5025,1,0.001913
2396,477.0853,1,0.001286
2397,437.2544,1,0.001185
2400,630.403,1,0.001691
2401,1021.189,2,0.002757
2403,642.4873,1,0.001747
2405,500.4541,1,0.001364
2407,618.3333,1,0.001693
2417,443.4129,1,0.001173
2418,718.7957,1,0.001905
2422,503.9051,1,0.001327
2423,409.7323,1,0.001079
2424,457.9459,1,0.001213
2425,499.7188,1,0.001332
2427,608.0226,1,0.001614
2428,570.8996,1,0.001529
2429,509.4928,1,0.001369
2435,511.4113,1,0.001342
2436,483.1323,1,0.001268
2437,505.8497,1,0.001337
2439,516.7155,1,0.001361
2440,409.5474,1,0.001085
2442,782.1802,1,0.002071
2445,472.637,1,0.001244
2447,465.729,1,0.001227
2448,618.9339,1,0.001639
2449,397.2688,1,0.001061
2452,586.4759,1,0.001562
2454,419.9802,1,0.001116
2456,564.7589,1,0.001502
2457,452.1907,1,0.001207
2458,461.9255,1,0.001241
2459,404.0344,1,0.001086
2461,1384.1165,3,0.00372
2463,680.5814,1,0.001862
2464,558.6029,1,0.001541
2465,449.8208,1,0.001237
2468,676.4826,1,0.001854
2471,1052.4928,2,0.002871
2474,408.4461,1,0.001123
2478,424.706,1,0.001154
2479,545.9916,1,0.001486
2480,471.7444,1,0.001294
2482,782.6904,1,0.002133
2484,406.1893,1,0.001114
2485,633.1398,1,0.001741
2489,1162.6955,2,0.003181
2490,387.5714,1,0.001074
2492,1095.7179,2,0.003027
2493,528.3191,1,0.001486
2494,430.3968,1,0.001215
2503,490.1602,1,0.001339
2504,473.2549,1,0.001301
2505,1359.5848,3,0.003754
2506,469.5777,1,0.00133
2509,497.301,1,0.001403
2513,619.211,1,0.00173
2514,1002.398,2,0.002823
2519,973.8016,2,0.002722
2521,462.5683,1,0.001305
2522,404.7842,1,0.001146
2533,945.7363,2,0.002563
2535,1252.3764,2,0.003424
2537,492.3092,1,0.001363
2538,659.8743,1,0.001827
2539,458.9793,1,0.001275
2541,594.1543,1,0.001652
2546,525.5439,1,0.001435
2547,554.3832,1,0.001524
2548,499.3631,1,0.001382
2549,409.4315,1,0.001136
2552,421.4025,1,0.001162
2554,1051.155,2,0.00289
2557,433.0999,1,0.001195
2560,595.5362,1,0.001626
2561,524.8641,1,0.001444
2562,1038.0903,2,0.00287
2566,1239.1365,2,0.003425
2567,444.4081,1,0.001244
2569,885.0199,2,0.002485
2577,523.3428,1,0.00144
2578,602.1223,1,0.001661
2581,1115.2996,2,0.003071
2582,1048.7647,2,0.002937
2585,438.5581,1,0.001229
2586,395.6035,1,0.001114
2589,635.7988,1,0.001777
2590,948.4953,2,0.002669
2591,713.6408,1,0.002038
2592,415.9507,1,0.001199
2595,448.0427,1,0.001281
2601,471.8523,1,0.001322
2602,1322.1836,2,0.00373
2603,707.9976,1,0.002021
2607,473.4763,1,0.00134
2609,590.2237,1,0.001673
2615,412.7559,1,0.001146
2616,669.7026,1,0.001869
2620,527.4326,1,0.001459
2627,1137.8153,2,0.003063
2628,1392.2703,3,0.003804
2633,455.8047,1,0.001245
2635,1073.8563,2,0.002939
2636,1048.9672,2,0.002911
2638,803.3976,1,0.002258
2639,571.7741,1,0.001617
2642,1090.1034,2,0.003057
2643,421.5095,1,0.001202
2651,410.1923,1,0.001134
2654,630.8519,1,0.001739
2657,527.1658,1,0.001439
2658,859.3589,2,0.002363
2661,732.0465,1,0.00202
2662,503.6791,1,0.001399
2663,542.8696,1,0.001517
2666,759.8016,1,0.002115
2668,522.1141,1,0.00145
2671,439.6002,1,0.00122
2673,398.491,1,0.001102
2674,418.6557,1,0.001166
2678,410.4846,1,0.001128
2680,565.2952,1,0.001545
2681,522.6395,1,0.001434
2685,820.9525,2,0.00223
2688,532.6759,1,0.001455
2689,871.2441,2,0.002373
2690,628.5317,1,0.001737
2691,661.8505,1,0.001833
2692,1685.8346,3,0.004694
2694,1107.2535,2,0.003154
2695,502.6447,1,0.001457
2697,516.4792,1,0.001494
2699,918.9307,2,0.002662
2711,987.3973,2,0.002713
2713,689.3602,1,0.001915
2714,717.5374,1,0.002009
2715,511.5144,1,0.001444
2716,717.7041,1,0.002028
2717,917.6578,2,0.002615
2721,509.7046,1,0.001452
2722,601.1472,1,0.001723
2725,521.1309,1,0.001483
2729,562.5768,1,0.001591
2732,396.708,1,0.00111
2736,438.092,1,0.001212
2737,588.051,1,0.001636
2739,1164.8577,2,0.003242
2746,1579.5017,3,0.004297
2747,1326.9292,2,0.003682
2752,1606.5404,3,0.004421
2753,696.9907,1,0.001961
2754,1756.0543,3,0.004984
