# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
290,actif_total,176,2000.5274,2361.4185,1156.3911,1236.2347,1271.5607,1328.7873,1468.0644,1846.203,12162.2229,13595.6015
290,ratio_L_P,176,0.0965,0.0099,0.05,0.0894,0.0919,0.0982,0.0993,0.1003,0.1383,0.1401
290,taux_interne,176,0.0138,0.0014,0.0093,0.0122,0.0136,0.0143,0.0147,0.0149,0.0152,0.0153
290,levier_entite,176,0.8724,0.1617,0.2126,0.9121,0.9126,0.914,0.919,0.9212,0.9335,0.9508
300,passif_total,179,1418.6308,481.5007,1137.5675,1160.9938,1198.0993,1265.2941,1391.5496,1669.3393,3185.4282,3247.3215
300,actif_liquide,179,139.6541,68.3598,80.8707,109.4466,111.7057,119.4205,133.6894,161.6942,439.3264,454.808
300,actif_total,179,2080.4925,2539.4042,1240.1838,1267.5443,1306.8353,1375.7343,1520.0883,1828.7612,13118.0104,14763.5768
300,ratio_L_P,179,0.0964,0.0108,0.05,0.089,0.0912,0.0978,0.099,0.0998,0.1374,0.1441
300,taux_interne,179,0.0136,0.0014,0.0088,0.0122,0.0134,0.0141,0.0144,0.0147,0.0148,0.0148
300,levier_entite,179,0.874,0.1586,0.2096,0.9125,0.9128,0.9143,0.9197,0.9212,0.9349,0.9503
310,passif_total,181,1478.6166,529.0997,1166.5261,1199.0195,1235.0468,1301.764,1467.7263,1664.5713,3406.7825,3438.5851
310,actif_liquide,181,141.0929,63.7461,97.1283,112.0557,115.1782,122.9388,135.9348,163.5157,429.6122,454.9513
310,actif_total,181,2174.202,2721.8748,1272.2694,1308.3755,1344.5419,1420.0986,1597.3482,1823.087,14102.5107,15960.5439
310,ratio_L_P,181,0.0946,0.0095,0.05,0.0858,0.0901,0.0974,0.0986,0.0993,0.1261,0.1337
310,taux_interne,181,0.0134,0.0014,0.0085,0.0123,0.0131,0.0139,0.0142,0.0144,0.0146,0.0146
310,levier_entite,181,0.8753,0.1573,0.2106,0.9128,0.9131,0.9145,0.9204,0.9237,0.9337,0.9369
320,passif_total,185,1517.6047,553.5473,1001.9421,1222.8841,1270.5553,1332.0129,1508.9436,1682.6801,3592.1337,3615.5025
320,actif_liquide,185,142.2427,63.1109,30.1882,113.9607,117.5583,125.6477,137.2431,164.8809,448.7679,471.551
320,actif_total,185,2246.8904,2901.276,1027.1303,1331.7406,1388.0359,1457.317,1651.3557,1842.561,15114.557,17225.8973
320,ratio_L_P,185,0.0932,0.0107,0.0301,0.0849,0.0893,0.0967,0.0983,0.0989,0.127,0.1311
320,taux_interne,185,0.0132,0.0014,0.0083,0.0122,0.0129,0.0137,0.014,0.0143,0.0145,0.0158
320,levier_entite,185,0.8767,0.1572,0.2057,0.913,0.9133,0.9148,0.921,0.924,0.938,0.9755
330,passif_total,189,1552.5979,563.0227,1219.6913,1241.2006,1301.1727,1380.4527,1546.8561,1699.293,3675.2671,3687.7541
330,actif_liquide,189,146.3553,67.9752,107.4087,115.5437,119.5847,127.6611,137.3632,166.1308,469.0377,502.3875
330,actif_total,189,2321.202,3088.2667,1330.6328,1352.4905,1419.2015,1498.1534,1677.0158,1860.4237,16166.3165,18581.0746
330,ratio_L_P,189,0.0932,0.0092,0.05,0.0847,0.088,0.0934,0.098,0.0985,0.1276,0.1362
330,taux_interne,189,0.013,0.0014,0.0082,0.0121,0.0127,0.0135,0.0139,0.0142,0.0143,0.0143
330,levier_entite,189,0.8772,0.158,0.1985,0.9133,0.9135,0.915,0.9215,0.9244,0.9329,0.9353
340,passif_total,195,1574.0831,566.3903,950.5975,1271.8229,1326.4679,1413.8037,1557.7783,1712.3527,3767.6404,3783.2478
340,actif_liquide,195,144.9582,64.0283,29.0412,116.8875,121.669,129.9696,140.5304,167.0717,449.8537,523.0432
340,actif_total,195,2377.1551,3272.9566,974.6387,1387.0255,1444.3947,1538.4021,1690.3156,1874.0557,17245.1458,20029.7589
340,ratio_L_P,195,0.0917,0.0111,0.0306,0.0838,0.0863,0.0919,0.0977,0.0981,0.1211,0.1388
340,taux_interne,195,0.0129,0.0014,0.0081,0.0121,0.0127,0.0133,0.0137,0.014,0.0142,0.0162
340,levier_entite,195,0.8784,0.1588,0.1881,0.9135,0.9136,0.9183,0.9229,0.9245,0.9394,0.9753
350,passif_total,198,1611.3172,598.9284,8.5224,1313.5736,1359.3885,1477.493,1588.1429,1783.9601,3904.1684,3950.5693
350,actif_liquide,198,152.6979,82.1961,8.4689,121.8808,126.0538,132.1915,142.5362,168.0391,518.2901,579.1092
350,actif_total,198,2458.6706,3493.4973,11.9913,1430.1716,1482.3584,1612.3086,1728.7129,1926.5753,18436.1159,21581.6674
350,ratio_L_P,198,0.097,0.0649,0.0256,0.0834,0.0861,0.0905,0.0976,0.098,0.1393,0.9937
350,taux_interne,198,0.0136,0.0113,0.008,0.0118,0.0125,0.013,0.0136,0.0138,0.0144,0.1713
350,levier_entite,198,0.8781,0.1598,0.1748,0.9136,0.9138,0.92,0.9235,0.9256,0.9298,0.9853
360,passif_total,205,1627.4799,544.8265,918.582,1336.4308,1379.6198,1497.4196,1604.3522,1747.7168,3770.1013,3791.8056
360,actif_liquide,205,147.7638,62.2438,29.2451,123.0005,127.4643,132.7398,143.3419,163.6925,464.9522,485.8598
360,actif_total,205,2521.6237,3694.7422,942.8271,1461.2908,1505.953,1625.1423,1749.9668,1909.4285,19643.728,23260.2488
360,ratio_L_P,205,0.0902,0.0111,0.0318,0.0827,0.0853,0.0896,0.0973,0.0976,0.1228,0.1281
360,taux_interne,205,0.0127,0.0013,0.0081,0.012,0.0125,0.0129,0.0135,0.0137,0.0139,0.0165
360,levier_entite,205,0.88,0.1621,0.1592,0.9138,0.9139,0.9207,0.9239,0.9258,0.9539,0.9743
370,passif_total,211,1644.2677,586.2365,239.8974,1363.3164,1396.5805,1509.0892,1611.8213,1765.2053,3992.6372,4066.704
370,actif_liquide,211,151.7702,75.8284,11.9913,123.6719,127.7325,133.7624,144.2716,156.7817,559.5539,626.3442
370,actif_total,211,2571.1735,3922.5222,246.8888,1485.2693,1520.0897,1634.8186,1754.326,1921.286,20896.7019,25054.7128
