step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
274,168,168,1,5954.05,990.517,1,4638.3004,0,0.0,0.0,75562.3629,412,314088.3217,217887.3069,21478.6519,1296.9483,0.014326
275,169,169,1,5982.9584,994.0091,3,4535.8591,0,0.0,0.0,76628.2375,415,316651.9652,219548.2833,21320.4444,1299.1023,0.014314
276,170,170,1,6023.8763,1004.1872,3,4462.3398,0,0.0,0.0,77749.7237,418,319288.0714,221164.9394,21223.4083,1300.9702,0.014285
277,171,171,1,6065.7049,1014.8306,1,4649.5959,0,0.0,0.0,78133.8236,419,321204.6868,222206.4281,21719.4351,1299.4528,0.014328
278,172,172,1,6094.4085,1018.5011,2,4691.0352,0,0.0,0.0,78834.7801,421,323435.3881,223585.233,21875.3749,1299.9141,0.014335
279,172,172,0,6127.8332,1025.1758,6,4285.8524,0,0.0,0.0,80929.2785,427,327054.9137,225922.842,21062.7932,1313.5049,0.014164
280,173,173,1,6173.0003,1045.1924,1,4587.1762,0,0.0,0.0,81235.0687,428,328926.1216,226748.1418,21807.9112,1310.6829,0.014227
281,173,173,0,6195.9201,1048.1145,2,4669.4842,0,0.0,0.0,81952.0318,430,331188.6276,228044.2885,22057.3074,1318.1751,0.014135
282,174,174,1,6220.5896,1054.9512,1,4856.4135,0,0.0,0.0,82277.5863,431,333065.6863,229117.929,22540.171,1316.7697,0.014191
283,175,175,1,6248.5209,1058.0642,6,4440.0405,0,0.0,0.0,84364.8185,437,336699.7181,231514.4542,21695.4454,1322.9397,0.014119
284,175,175,0,6301.7169,1077.9785,2,4605.7269,0,0.0,0.0,85065.0566,439,338974.7323,232653.4216,22131.2541,1329.4481,0.014046
285,175,175,0,6321.4959,1084.6699,1,4834.9231,0,0.0,0.0,85399.0415,440,340873.9255,233635.097,22714.787,1335.0577,0.01401
286,175,175,0,6335.6783,1087.8585,2,4859.8689,0,0.0,0.0,86159.5545,442,343181.098,235047.4694,22849.0741,1343.1284,0.01396
287,176,176,1,6358.0664,1095.0606,1,4997.8404,0,0.0,0.0,86580.1755,443,345152.3188,236237.807,23214.3362,1342.2603,0.013999
288,176,176,0,6386.1848,1099.0319,3,4851.5627,0,0.0,0.0,87773.0503,446,347882.2403,238025.1169,22964.0731,1352.4154,0.013911
289,176,176,0,6414.2811,1110.298,2,4899.2565,0,0.0,0.0,88520.7372,448,350171.1959,239386.615,23143.8438,1360.1512,0.013864
290,176,176,0,6433.739,1117.3714,1,5047.0541,0,0.0,0.0,88909.9517,449,352092.8248,240513.1106,23549.7624,1366.5518,0.013833
291,176,176,0,6448.5207,1121.0376,0,5276.7938,0,0.0,0.0,88909.9517,449,353608.3655,241456.8901,24121.5237,1371.9141,0.013813
292,176,176,0,6459.6553,1121.0376,1,5296.5342,0,0.0,0.0,89347.4956,450,355537.4546,242834.4817,24235.4773,1379.7414,0.013779
293,176,176,0,6476.8155,1125.0913,1,5297.2305,0,0.0,0.0,89840.9228,451,357509.2382,244240.9261,24307.3892,1387.7325,0.013745
294,177,177,1,6496.5667,1129.6086,2,5204.6437,0,0.0,0.0,90665.2584,453,359811.9047,245862.9487,24168.6975,1389.0562,0.013777
295,177,177,0,6529.9107,1137.1159,1,5253.8159,0,0.0,0.0,91158.2868,454,361780.2652,247169.1866,24337.7918,1396.4361,0.013714
296,179,179,2,6553.8649,1141.5626,4,5011.4442,0,0.0,0.0,92583.3702,458,364694.5899,249149.3238,23856.896,1391.8957,0.013782
297,179,179,0,6607.675,1154.5446,1,5150.8561,0,0.0,0.0,93028.6447,459,366642.1128,250249.3192,24259.1489,1398.0409,0.013725
298,179,179,0,6624.6988,1158.6053,1,5257.8791,0,0.0,0.0,93463.2177,460,368565.3358,251423.3994,24573.7186,1404.6,0.013682
299,179,179,0,6641.1678,1162.5277,1,5326.5553,0,0.0,0.0,93931.1647,461,370507.9579,252675.7067,24796.0865,1411.5961,0.013646
300,179,179,0,6657.5162,1166.7239,1,5387.4458,0,0.0,0.0,94370.1695,462,372408.1615,253934.9119,24998.0801,1418.6308,0.013616
301,179,179,0,6673.2523,1170.6314,2,5309.378,0,0.0,0.0,95201.474,464,374686.5686,255482.8712,24897.2233,1427.2786,0.013577
302,179,179,0,6693.0932,1178.0278,0,5524.6107,0,0.0,0.0,95201.474,464,376127.8054,256387.432,25433.8994,1432.332,0.013561
303,180,180,1,6705.4166,1178.0278,1,5517.7826,0,0.0,0.0,95715.975,465,378071.8783,257781.8572,25474.0462,1432.1214,0.013591
