# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
1115,1,1489.414,9220.7594,1490.2006,3019989.8888,1079164.8943,83722.0302,365,0.000493,0.0,0,1,1490.2006
1116,1,1681.2391,9891.3077,1681.544,3013340.4843,1078077.4704,83884.6523,364,0.000558,0.0,0,1,1681.544
1122,1,1473.0813,9541.3277,1475.2563,3038950.707,1082696.9013,81096.643,366,0.000485,0.0,0,1,1475.2563
1123,2,3316.284,20559.4624,3319.5659,3044776.4318,1089563.4189,73320.9093,365,0.001089,0.0,0,2,1742.9496
1125,1,1461.0753,9562.1255,1464.0256,3029313.5795,1082133.8009,78779.2866,363,0.000482,0.0,0,1,1464.0256
1127,2,2860.7621,18984.6006,2868.1894,3035363.3101,1083595.1018,77142.6178,362,0.000942,0.0,0,2,1453.3594
1130,1,1486.5231,9438.9848,1489.931,3036393.8007,1083498.2256,76321.2517,361,0.00049,0.0,0,1,1489.931
1131,1,1530.5697,9527.5589,1535.4793,3029855.4484,1080283.1406,78745.6084,360,0.000505,0.0,0,1,1535.4793
1132,1,1482.6454,9528.3986,1487.4834,3026794.0523,1080319.5867,77809.8567,359,0.00049,0.0,0,1,1487.4834
1135,1,1399.7584,8632.9335,1399.769,3034023.0525,1080457.5386,78148.3507,363,0.000461,0.0,0,1,1399.769
1138,1,1794.8323,10797.2765,1797.8466,3043148.2156,1080510.8155,78897.7264,364,0.00059,0.0,0,1,1797.8466
1142,1,1712.5274,10561.5486,1714.5371,3054436.0374,1079219.1535,81442.4302,364,0.000561,0.0,0,1,1714.5371
1154,2,4004.445,22124.5308,4013.0506,3128157.9708,1088947.842,79652.0172,369,0.00128,0.0,0,2,2290.2359
1156,3,4806.9661,30202.0809,4819.0731,3117524.7502,1086925.3997,79591.847,370,0.001542,0.0,0,3,1463.4946
1158,1,2047.7765,11530.3355,2051.447,3088808.4469,1079670.1647,83768.9106,368,0.000663,0.0,0,1,2051.447
1160,1,1377.7126,9174.0586,1380.686,3095738.6173,1085802.1517,77239.8296,369,0.000445,0.0,0,1,1380.686
1163,1,1562.6617,9895.1667,1565.0631,3104429.5872,1086365.6844,77981.4925,369,0.000503,0.0,0,1,1565.0631
1164,2,3318.7863,20454.891,3322.5649,3097681.9153,1083838.0297,79834.0241,368,0.001071,0.0,0,2,1829.8215
1166,1,1563.7192,9839.4162,1565.4493,3101694.6125,1090525.6983,71584.0835,366,0.000504,0.0,0,1,1565.4493
1167,1,1908.321,10960.5062,1909.2183,3092118.8241,1083892.3895,77688.2985,365,0.000617,0.0,0,1,1909.2183
1168,1,1438.0043,9621.0271,1441.8297,3083488.4008,1080593.3623,79981.9824,364,0.000466,0.0,0,1,1441.8297
1169,1,2167.5463,12049.0506,2168.2538,3081645.1033,1081978.3938,78003.4219,364,0.000703,0.0,0,1,2168.2538
